language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.6917296499362569,0.022142590272977797,0.7483880486701745,0.032464315946609035,0.6440760475154482,0.032552378359883005,0.7795049889234628,0.013082103027678052,0.09525590461942972,0.03382110588648561
fr,title_and_first_sentence_each_paragraph,0.5602260058341885,0.027358114689174567,0.6249165534477265,0.007070676928592384,0.5084295841654559,0.04071523704721118,0.7128813335831635,0.02097881339095657,0.10429242119382964,0.008683050354673186
ge,title_and_first_sentence_each_paragraph,0.5945871546188094,0.010720643101576737,0.6575619060911638,0.00791161891448352,0.5430421044519228,0.02208703007859087,0.7070327360282814,0.002402371902453829,0.06243911942333918,0.00927944617341596
it,title_and_first_sentence_each_paragraph,0.5635899585717103,0.034418154418645576,0.6204941370927864,0.07167689322235272,0.517841095412524,0.013468197361840762,0.6984907023657912,0.02127762131459321,0.0858085808580858,0.04122110890031946
po,title_and_first_sentence_each_paragraph,0.6509381878840007,0.028101021925512275,0.6746738108467047,0.05611085088823804,0.6300066196250756,0.007778464544643995,0.733216277330046,0.0147261091447551,0.06926098150483397,0.03939984488117367
ru,title_and_first_sentence_each_paragraph,0.5096618357487923,0.038210657878963175,0.5960388902404959,0.04297209341332296,0.44601472817847093,0.04258461321446346,0.6911891927403516,0.02366191709279952,0.1708333333333333,0.029701202977881782
