language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_1,title_and_5_sentences,0.7098765432098766,0.7849829351535836,0.647887323943662,0.7868411884735977,0.13953488372093023
en,fold_2,title_and_5_sentences,0.6721991701244813,0.7458563535911602,0.6117824773413897,0.7660529014882468,0.09941520467836257
en,fold_3,title_and_5_sentences,0.7003257328990228,0.7491289198606271,0.6574923547400612,0.7873668670252031,0.15789473684210525
fr,fold_1,title_and_5_sentences,0.5312500000000001,0.6257668711656442,0.46153846153846156,0.6905847775412993,0.07142857142857142
fr,fold_2,title_and_5_sentences,0.518324607329843,0.5722543352601156,0.47368421052631576,0.6888524813980477,0.05714285714285714
fr,fold_3,title_and_5_sentences,0.5532994923857868,0.5647668393782384,0.5422885572139303,0.7181808485943547,0.07042253521126761
ge,fold_1,title_and_5_sentences,0.5968109339407744,0.6894736842105263,0.5261044176706827,0.7119256923708699,0.1016949152542373
ge,fold_2,title_and_5_sentences,0.5788336933045356,0.6350710900473934,0.5317460317460317,0.6987998451413086,0.05084745762711865
ge,fold_3,title_and_5_sentences,0.6012024048096192,0.6493506493506493,0.5597014925373134,0.705402216856892,0.06896551724137931
it,fold_1,title_and_5_sentences,0.5502958579881657,0.6549295774647887,0.4744897959183674,0.6892996924797317,0.04950495049504951
it,fold_2,title_and_5_sentences,0.5288326300984528,0.5856697819314641,0.48205128205128206,0.6760842347756411,0.06930693069306931
it,fold_3,title_and_5_sentences,0.5621468926553672,0.5975975975975976,0.5306666666666666,0.7008482515239012,0.0594059405940594
po,fold_1,title_and_5_sentences,0.5729729729729729,0.6186770428015564,0.5335570469798657,0.6867131640128088,0.06153846153846154
po,fold_2,title_and_5_sentences,0.630718954248366,0.6655172413793103,0.5993788819875776,0.7172064477965099,0.046153846153846156
po,fold_3,title_and_5_sentences,0.6140939597315437,0.7233201581027668,0.5335276967930029,0.7034727091559951,0.078125
ru,fold_1,title_and_5_sentences,0.4571428571428572,0.5470085470085471,0.39263803680981596,0.6594622729250749,0.15873015873015872
ru,fold_2,title_and_5_sentences,0.49462365591397855,0.5897435897435898,0.42592592592592593,0.6802654152790393,0.15625
ru,fold_3,title_and_5_sentences,0.5525291828793774,0.6283185840707964,0.4930555555555556,0.7186022458628841,0.203125
