language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_paragraph,0.6894360603653694,,0.7173553719008264,,0.6636085626911316,,0.782666350311083,,0.09941520467836257,
fr,title_and_first_paragraph,0.510028653295129,,0.6013513513513513,,0.4427860696517413,,0.6841925304122515,,0.08450704225352113,
ge,title_and_first_paragraph,0.5767634854771785,,0.6495327102803738,,0.5186567164179104,,0.6903945346795434,,0.05172413793103448,
it,title_and_first_paragraph,0.5362318840579711,,0.5873015873015873,,0.49333333333333335,,0.6841065126724415,,0.07920792079207921,
po,title_and_first_paragraph,0.6064516129032257,,0.6787003610108303,,0.5481049562682215,,0.6935823153854669,,0.0625,
ru,title_and_first_paragraph,0.5220588235294117,,0.5546875,,0.4930555555555556,,0.708628841607565,,0.078125,
