Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,analysis_level,corr_threshold,language,max_df,max_features,min_df,min_var,model_type,multilabel_type,n_features,n_gram_range_end,n_gram_range_start,spacy_model_used,tfidf,unit_of_analysis,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,precision_micro_mean,precision_micro_std,recall_macro_mean,recall_macro_std,recall_micro_mean,recall_micro_std
2022-11-08 07:59:44,61ms,e0c3dd421c8a463a9c352c2f77902a0d,blushing-gull-826,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,XGBRFClassifier,independent,731,1,1,de_core_news_sm,True,raw_text,0.029307568438003223,0.02072733386113248,0.3598370450030653,0.021132675330567025,0.5115787367468677,0.024457495905448826,0.49906770218146485,0.05929767238267989,0.6512077524041632,0.04101774539148224,0.3123708573182642,0.009656044871019918,0.42155948894813894,0.018141660913729783
2022-11-08 07:59:41,61ms,a8ca33fb4bb140339d4478dac51724b7,upset-fox-976,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,XGBClassifier(b,independent,731,1,1,de_core_news_sm,True,raw_text,0.021739130434782608,0.030743773095067282,0.35097291484242293,0.039475675023724434,0.5196266666080656,0.04130129059738325,0.44294396493312904,0.07470398023262138,0.6324135740869297,0.054473245452210495,0.32155759710444054,0.02897846412610085,0.44120830153179585,0.03409398099765651
2022-11-08 07:59:39,42ms,0a5833c750704dadae5613f39926ca39,traveling-conch-355,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,RandomForestClassifier(),independent,731,1,1,de_core_news_sm,True,raw_text,0.06630434782608695,0.07677227596370817,0.29482915970021156,0.021845247056238266,0.5156849109089542,0.025767762887474503,0.407764548178082,0.030498927227268543,0.7516523482245132,0.05245700824818543,0.26304070509464905,0.01377661004418784,0.3926037083899762,0.015471611029030507
2022-11-08 07:59:35,40ms,cdb5076633ee4015be5528f3321aae52,dazzling-whale-98,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LinearSVC(),independent,731,1,1,de_core_news_sm,True,raw_text,0.05305958132045088,0.02651607263376353,0.33666991231791266,0.01762030987662309,0.5155656282933027,0.017465173205983803,0.44292051350045597,0.06584571374546837,0.6618298368298369,0.05222492246421793,0.3031446414060157,0.006834136550578008,0.4231933265838704,0.0017372898296046841
2022-11-08 07:59:35,41ms,70ec452d9ace40629a367998fb6af3f0,illustrious-gull-195,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,SVC(),independent,731,1,1,de_core_news_sm,True,raw_text,0.043478260869565216,0.061487546190134565,0.2580670009268133,0.008171096797235652,0.4794545051445617,0.006257376764794366,0.33000951229058256,0.022467263174536515,0.7350641025641025,0.05217090271475396,0.23289196812719493,0.009491046107599368,0.3570310546051241,0.013721078755135627
2022-11-08 07:59:35,41ms,7a7c569ede3948e182a5108b1f3e19c9,flawless-foal-977,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,RidgeClassifier(),independent,731,1,1,de_core_news_sm,True,raw_text,0.060144927536231886,0.05373079684613515,0.2982809258506382,0.02679615847741379,0.5029464975716882,0.01853176148781179,0.4125094713879048,0.07819559112923559,0.7114002589495222,0.044142234965150316,0.2656247796601478,0.012839681791710337,0.38918959992050767,0.008841140264138214
2022-11-08 07:59:35,41ms,83f591d9b9344ab28041e6635b17f8ae,adaptable-hawk-49,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,"LogisticRegression(l1_ratio=0.5, penalty='elasticnet', solver='saga')",independent,731,1,1,de_core_news_sm,True,raw_text,0.021739130434782608,0.030743773095067282,0.17710473227989332,0.011937738605493723,0.39333933947738736,0.007973361965745378,0.26950112297652346,0.029016525134038768,0.6976906318082788,0.059498555676551934,0.16937137173710062,0.00808442662760714,0.2751795114114837,0.014148632259918557
2022-11-08 07:59:34,41ms,8659d1c3fb844476a32530d2199ce372,casual-trout-975,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,"LogisticRegression(penalty='l1', solver='liblinear')",independent,731,1,1,de_core_news_sm,True,raw_text,0.03840579710144928,0.027858525777885633,0.19110703297817502,0.014470247377640905,0.41757330201140563,0.03139104494414217,0.2914035433649687,0.02176355609834671,0.697447661611119,0.04072515561729907,0.18415760023816288,0.016696170201344507,0.2980486238201899,0.024576970701547653
2022-11-08 07:59:34,40ms,8c30fdf86d3b47348caff9812e4dac99,unequaled-loon-836,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LogisticRegression(),independent,731,1,1,de_core_news_sm,True,raw_text,0.028985507246376812,0.04099169746008971,0.24506809921068504,0.012612915311476383,0.4610669477361755,0.01270066666742024,0.3375341232810994,0.01355604482295136,0.7331652438035418,0.037977418729905794,0.2173609018995343,0.013895828792024195,0.33737039815986386,0.01868829709475112
2022-11-08 07:59:34,40ms,c75f0c0e7bd84f5ea03e304255aac9a7,handsome-sponge-351,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LogisticRegression(penalty='none'),independent,731,1,1,de_core_news_sm,True,raw_text,0.029146537842190016,0.027071345764353907,0.39675973324439245,0.01415480516883095,0.5421813547057036,0.025678840016114975,0.46164356885967894,0.018407438117748285,0.619864155849411,0.033494299631782236,0.36727200478462424,0.008285320711912536,0.4823454168408637,0.02523391841339182
2022-11-08 07:59:34,41ms,005d8b41ab00423db63f106c7869baf7,carefree-steed-968,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,DummyClassifier(),independent,731,1,1,de_core_news_sm,True,raw_text,0,0,0.10010782090614022,0.004008801057201598,0.34320080349464765,0.007257360756194915,0.07715953531170923,0.004826398756610984,0.5401167471819646,0.033784791296276914,0.14285714285714285,0,0.2517877309283834,0.0006371363925450783
2022-11-08 07:59:34,43ms,744052ad1484424c9090c9aee2e561ba,dazzling-asp-613,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,DummyClassifier(strategy='uniform'),independent,731,1,1,de_core_news_sm,True,raw_text,0,0,0.368567091607928,0.0050058851015928486,0.3857240589856243,0.005364374203496456,0.31281028633166974,0.004015655785089066,0.3126295468226198,0.003834971371154218,0.5121842933715567,0.017148433015910527,0.5037398915717543,0.015112786867021137
2022-11-08 07:59:33,45ms,d35ce100170344cfb2e950b5019d0b88,judicious-dolphin-76,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,731,1,1,de_core_news_sm,True,raw_text,0,0,0.297786664405643,0.015226242537175824,0.3484432593045925,0.016530669913735134,0.2979864878346937,0.023202352303366695,0.3484027117571195,0.029591104873676288,0.30492345425330053,0.015617053211880408,0.34979199410329503,0.012004515930463793
2022-11-08 07:59:25,83ms,1db5149768b24f57a6f841d516179f9e,unequaled-crab-551,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,XGBRFClassifier,independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.015579710144927537,0.011096661471821416,0.3145147659178981,0.04073690174210136,0.4734837054722627,0.016524039850658038,0.409747965137345,0.08680348568934154,0.6298326261197548,0.04977705522148587,0.27538450734985065,0.026953303525467508,0.3801996475143734,0.009029512593796672
2022-11-08 07:59:23,62ms,15700e41aff14ec0bea2240d1b68345a,worried-stork-619,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,XGBClassifier(b,independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.008333333333333333,0.011785113019775794,0.31709220846420516,0.027538578374992406,0.45912300726811656,0.021693581543793257,0.36706790976410114,0.030163000376628786,0.5525443578035988,0.05144491866982341,0.29209405475894906,0.02719910355674559,0.39433137402022805,0.017814664539152432
2022-11-08 07:59:21,39ms,4c1528ddd4094dfab6582ffe8b755acd,ambitious-boar-116,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,RandomForestClassifier(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.015579710144927537,0.011096661471821416,0.2677297517990113,0.013619712370173268,0.4712870690499326,0.010382428924797266,0.35889010907393254,0.05790527638706739,0.666575167661181,0.05482489679997061,0.24308002885873395,0.00993743834030224,0.36600347194343,0.011900661663654577
2022-11-08 07:59:17,38ms,779da3c17fc84783a7e302ac3e591a56,unleashed-newt-181,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LinearSVC(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.04565217391304347,0.035632727110563034,0.30547261605163767,0.017901439736208693,0.4772033596427085,0.031650690466037454,0.3846439347488646,0.056338089666183915,0.5977544419880455,0.06566626507348998,0.28122980440587114,0.011137801237695474,0.39817955232664204,0.01553669134921307
2022-11-08 07:59:17,38ms,f94dcea48b084a9f9ae34b353d7bb743,gregarious-duck-46,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,SVC(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.021739130434782608,0.030743773095067282,0.20379227509192144,0.00476819644669862,0.4001820325618953,0.01672158150697183,0.2899096558519718,0.03185818351876511,0.6752660164961709,0.06917390673863259,0.1816733685592213,0.016627801267987966,0.28768355293698544,0.02846218143378383
2022-11-08 07:59:16,37ms,7e2e99bb8acc4c2786f90679a10f5c41,beautiful-snake-272,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,RidgeClassifier(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.057971014492753624,0.08198339492017942,0.26903808597170203,0.006935105738058972,0.46525077245416235,0.021857900435747743,0.3425550657564516,0.027162992666936715,0.6317838109602816,0.06794334848686011,0.24883212311113104,0.001547217376861325,0.36965215039919963,0.004734348557255893
2022-11-08 07:59:16,38ms,6bc1e3f9b3814e7997cb1b5b1511e3fa,casual-cow-252,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,"LogisticRegression(l1_ratio=0.5, penalty='elasticnet', solver='saga')",independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.028985507246376812,0.04099169746008971,0.18918495328724408,0.008349427499241547,0.3942454329126848,0.0061969111156716826,0.3044327367452253,0.036609841396583555,0.702483376882714,0.04967564445193406,0.17046719526864904,0.00945541062380786,0.2751795114114837,0.014148632259918557
2022-11-08 07:59:16,37ms,1f0c3ee6b8c846e285f8255b58c8990e,silent-shrew-617,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,"LogisticRegression(penalty='l1', solver='liblinear')",independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.014492753623188406,0.020495848730044855,0.1513188201387716,0.0035672595886607037,0.34617357148403866,0.031232017743726928,0.20472816082492448,0.03391242425966074,0.671957671957672,0.08432474841539275,0.14586039729901623,0.016764890367373338,0.23741574323000258,0.03482118903633102
2022-11-08 07:59:16,38ms,69c40ce59fb84a02b5622708140dbb75,marvelous-chimp-304,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LogisticRegression(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.028985507246376812,0.04099169746008971,0.2126821170583728,0.008565450540965892,0.414126396544456,0.007857185013921084,0.30023088023088024,0.029071861170922277,0.6900460468934378,0.05074094813731381,0.1874783221195928,0.0017757147540094949,0.29655598962539254,0.007394905521370228
2022-11-08 07:59:16,38ms,28723d5c127043d89138ad99c65c6e15,valuable-cow-280,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,LogisticRegression(penalty='none'),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0.030072463768115943,0.026865398423067576,0.3402752830896323,0.029328425845523604,0.48326401951140946,0.037096527952859205,0.380590367452571,0.04587484788409057,0.541103699640285,0.054417540224972534,0.3250563300580847,0.025903218260479914,0.4376240721411149,0.02904698393487954
2022-11-08 07:59:16,39ms,03299e6cb5cb41d38b2b63a8cd8c5d04,skillful-vole-112,LOCAL,/home/juanbermeo/SynologyDriveRA/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,ge,0.95,1,0.05,0.001,DummyClassifier(),independent,215,1,1,de_core_news_sm,True,title_and_first_sentence_each_paragraph,0,0,0.10010782090614022,0.004008801057201598,0.34320080349464765,0.007257360756194915,0.07715953531170923,0.004826398756610984,0.5401167471819646,0.033784791296276914,0.14285714285714285,0,0.2517877309283834,0.0006371363925450783
