language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.7212681638044913,0.7844827586206896,0.6674816625916871,0.6063855128481991,0.7370220841959971,0.544852902103496,0.14563106796116504
fr,title_and_first_sentence_each_paragraph,0.5407725321888411,0.5887850467289719,0.5,0.37136786258555443,0.4387531328320802,0.3640182436611008,0.07142857142857142
ge,title_and_first_sentence_each_paragraph,0.6188925081433224,0.7037037037037037,0.5523255813953488,0.4979183933811635,0.5943407641816868,0.4761832803296757,0.05714285714285714
it,title_and_first_sentence_each_paragraph,0.6126582278481012,0.7333333333333333,0.5260869565217391,0.4586025712491565,0.6196456922850111,0.41013860299574584,0.16666666666666666
po,title_and_first_sentence_each_paragraph,0.684931506849315,0.7861635220125787,0.6067961165048543,0.6365081655316318,0.8164233282245704,0.5567077346212684,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.5255474452554746,0.7058823529411765,0.4186046511627907,0.3873809523809523,0.4689548546691404,0.3410714285714286,0.21052631578947367
