Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,analysis_level,corr_threshold,language,max_df,max_features,min_df,min_var,model_type,multilabel_type,n_features,n_gram_range_end,n_gram_range_start,spacy_model_used,tfidf,unit_of_analysis,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,precision_micro_mean,precision_micro_std,recall_macro_mean,recall_macro_std,recall_micro_mean,recall_micro_std
2022-10-31 15:31:22,26ms,0f76229c11a44adca043342ed7e753ed,wistful-trout-170,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(),independent,3,1,1,en_core_web_sm,True,title,0.002325581395348837,0.0069767441860465115,0.09879841786889496,0.006657438955518183,0.37384464737440704,0.04100842376276337,0.07605330715795833,0.0077253493896485715,0.5323731501057083,0.054077445727540044,0.14285714285714285,0,0.2901020018825202,0.0410025321176423
2022-10-31 15:26:02,33ms,12a521fd36fe4cd38a76c1771c1455ec,handsome-fish-768,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,666,1,1,en_core_web_sm,True,title_and_first_sentence_each_paragraph,0.004651162790697674,0.009302325581395349,0.2530026792395249,0.028451673983137655,0.3713562720193107,0.0297585020074331,0.2779808114262545,0.03790179921946963,0.37947989277656224,0.04243513518319724,0.2555346077564483,0.0375626723991262,0.3692719090193473,0.04699915386177014
2022-10-31 15:25:42,30ms,fe04d42b16584c9ab0f5cf2468fc8a8b,glamorous-gull-970,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,328,1,1,en_core_web_sm,True,title_and_10_sentences,0,0,0.2510844663934796,0.04362446268384529,0.37521360141893134,0.042440307275638404,0.2654628379981062,0.06204084720819601,0.37633319383043395,0.05655640212723265,0.2632403612731767,0.04901969671664204,0.37913232672286157,0.04673709489433339
2022-10-31 15:25:30,24ms,a79df35029fd4f60b14c62552a5ee35f,kindly-asp-855,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,168,1,1,en_core_web_sm,True,title_and_5_sentences,0,0,0.24851090623440833,0.02485845890236965,0.37912659417844663,0.03505356576254893,0.2521728101552027,0.032354816013995674,0.37718492330648434,0.04619582758386144,0.2643471932721639,0.03243275981847406,0.3857548624442841,0.04413517361964885
2022-10-31 15:25:22,22ms,3bf7eb8673e24f33b3599cb9585c5fd5,fearless-cat-259,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,77,1,1,en_core_web_sm,True,title_and_first_paragraph,0.002325581395348837,0.0069767441860465115,0.2682801106161471,0.02571695996008684,0.3903509892436475,0.0444252759962726,0.280071895913501,0.04397230713855948,0.39153097774642626,0.059589443980630985,0.2840050723996265,0.03337540880377216,0.39363596545114904,0.04169103621448831
2022-10-31 15:25:16,36ms,ac0132a427ad4d64b46a0dc9aba6e245,aged-ray-74,LOCAL,/home/juanbermeo/SynologyDrive/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,en,0.95,1,0.05,0.001,DummyClassifier(strategy='stratified'),independent,3,1,1,en_core_web_sm,True,title,0,0,0.23755602369587678,0.028510165745925922,0.36936554446867914,0.035841020385431306,0.24691758846813178,0.03939457561980426,0.3745380950572429,0.055934784797675434,0.24653564767179126,0.03845444427893678,0.3719299548659209,0.045779705555435084
2022-10-31 12:55:16,46ms,13efbc4b4b214fa39c8725900c394ef3,puzzled-stoat-848,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBRFClassifier,independent,666,1,1,en_core_web_sm,True,title_and_first_sentence_each_paragraph,0.07901691331923891,0.05122066271615275,0.40403122882657827,0.03093281091222512,0.6149125506550256,0.043845343367618264,0.5071740549888661,0.058595225783109224,0.7552713735581094,0.07018092251331787,0.36603360990843203,0.041089563600850004,0.5266492577498807,0.06886165565763877
2022-10-31 12:54:26,51ms,65c4844d702e40ac87baac486390ae15,learned-snipe-508,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBRFClassifier,independent,328,1,1,en_core_web_sm,True,title_and_10_sentences,0.060306553911205076,0.03317492066701828,0.3683140527502656,0.05116729619035553,0.5599055024108619,0.061897191253016286,0.5031567923334649,0.09140473311732089,0.7332023682537793,0.10282484315675176,0.31820987642086185,0.04719444281982235,0.46435909921863,0.07876076208451868
2022-10-31 12:53:43,43ms,f8752ad8f00a419c902af161d174bc58,nebulous-skink-526,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBRFClassifier,independent,168,1,1,en_core_web_sm,True,title_and_5_sentences,0.060306553911205076,0.03628923413794596,0.3336833048134987,0.02644506617066084,0.5296057594047088,0.04301694127362785,0.4476170076080658,0.038216275888234,0.7472189844311112,0.09384006778878144,0.2822343746639172,0.03955477962556542,0.4204985769397408,0.067666590008278
2022-10-31 12:53:22,42ms,a72f6134e6a6499f92b10518e6f2d77b,learned-ox-548,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBRFClassifier,independent,77,1,1,en_core_web_sm,True,title_and_first_paragraph,0.03710359408033827,0.027873522455383586,0.291309211286141,0.04141793128056234,0.46838047965891577,0.04091650961725797,0.4451278212714091,0.07005936451579182,0.6841153851976699,0.07189420241340094,0.24543854901286927,0.055949680318438916,0.36388590398434745,0.06311473597368722
2022-10-31 12:53:09,35ms,06f6b61d91c94d8a8e6b19e6b017feb5,luxuriant-duck-623,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBRFClassifier,independent,3,1,1,en_core_web_sm,True,title,0.009302325581395349,0.015426161815606512,0.168500180064763,0.026918308763530175,0.42180469104788354,0.04249705788355807,0.2594706155742984,0.04572656205748451,0.5666171842350897,0.054178818379086405,0.17983331408624179,0.01829531182509426,0.33904855173258763,0.04733398414942073
2022-10-31 12:53:04,39ms,7984430ad1b4423bae509a7e69dc363b,amusing-foal-280,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBClassifier(b,independent,666,1,1,en_core_web_sm,True,title_and_first_sentence_each_paragraph,0.07891120507399577,0.03485171348548227,0.3926571499481678,0.0360885598848645,0.5987847002335197,0.043011945185702054,0.48171549807177055,0.04731383851266301,0.6941178903798443,0.06393074729139225,0.36208194610409383,0.03863729634574165,0.5346873107642048,0.07011853257395495
2022-10-31 12:52:27,37ms,3fb179cb7b9445ab83f8845602e9bb2c,lyrical-rook-254,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBClassifier(b,independent,328,1,1,en_core_web_sm,True,title_and_10_sentences,0.05338266384778012,0.03612454586606555,0.38419224351302306,0.04054787529115812,0.5859838008794509,0.060008777127560024,0.4832433704109521,0.061016571308310584,0.6738890515271028,0.0799017595699787,0.36014246697658475,0.04724882747392009,0.5275743038030862,0.08009395610357989
2022-10-31 12:52:02,34ms,9364fa4bf8ad4b8fbaae9fdbca124645,kindly-shoat-198,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBClassifier(b,independent,168,1,1,en_core_web_sm,True,title_and_5_sentences,0.041649048625792814,0.04108285367676582,0.3642546214029575,0.037931903781958806,0.5634854964545417,0.021292181222226318,0.424868324456107,0.06381811875357882,0.6332808876606464,0.08214669533915801,0.3500464176518179,0.05047581392822887,0.5170722622456198,0.04267558471345141
2022-10-31 12:51:44,30ms,ff4fa6f84f284d7fa983cc8b11ca5457,rumbling-dog-757,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBClassifier(b,independent,77,1,1,en_core_web_sm,True,title_and_first_paragraph,0.018551797040169134,0.017389648933936134,0.3380679812542725,0.04583957703510973,0.5404226762616218,0.042881388029793084,0.389156025733901,0.06116253561514413,0.608325121807394,0.0797821017225092,0.3218104889561969,0.05191313747074601,0.49647854890483795,0.06974892635054315
2022-10-31 12:51:33,31ms,3ac4ab0a97e44c4c8fcc614f9e6d9535,able-sow-825,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,XGBClassifier(b,independent,3,1,1,en_core_web_sm,True,title,0.011627906976744186,0.02144080106347183,0.1583253881258923,0.035268581737009086,0.3879455583497523,0.057353635798294514,0.26627557439993393,0.042703779658094944,0.5705395541882619,0.05820698763915716,0.16337668143318057,0.03706514666904739,0.3023200798560321,0.0657555063131602
2022-10-31 12:38:34,21ms,d205b4a1b57c4215aed93ff54fcb2375,exultant-hare-804,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,RandomForestClassifier(),independent,666,1,1,en_core_web_sm,True,title_and_first_sentence_each_paragraph,0.10903805496828751,0.04880588147062444,0.3858713611630712,0.03727409981229559,0.6443481298277292,0.060598951235091195,0.5056265787342071,0.07191915288018921,0.7771039483200988,0.08216706465650224,0.35324616430836026,0.03270049975170499,0.5609699563703812,0.08876259350113912
2022-10-31 12:37:54,21ms,8881ceaa32e54897a2228eee89fb1d6b,unruly-shark-579,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,RandomForestClassifier(),independent,328,1,1,en_core_web_sm,True,title_and_10_sentences,0.09973572938689218,0.06409182965090668,0.3741232353304994,0.032453989133048824,0.6266270019614422,0.06184258984395715,0.4997579514210706,0.051937069201433275,0.7482573226387284,0.08479610274707872,0.34626838891317624,0.03554478998036872,0.5496387759229172,0.08747096788238132
2022-10-31 12:37:25,22ms,588427ee509844338e3627edea2eb018,nosy-jay-589,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,RandomForestClassifier(),independent,168,1,1,en_core_web_sm,True,title_and_5_sentences,0.0764799154334038,0.05390397601078087,0.35789238069098067,0.03562943025625844,0.6002057542131702,0.04886606466313328,0.44863646685539627,0.06709570386956717,0.7073390928176322,0.09219608336478936,0.33612347344501986,0.024948966203474057,0.5309429453197286,0.06603454253106156
2022-10-31 12:37:01,20ms,52386816af6f47eeaaf7b0a945047651,receptive-wren-365,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,RandomForestClassifier(),independent,77,1,1,en_core_web_sm,True,title_and_first_paragraph,0.05095137420718816,0.03841094952258279,0.3175953770896824,0.039080583724817326,0.5551963057569068,0.04503212268646042,0.3861178983294068,0.07087889051230563,0.6588318444868502,0.08283062601477784,0.2992054695186942,0.037103209141423246,0.48974889901480034,0.06972990598174993
2022-10-31 12:36:41,21ms,3bb05e22b57a4bfc86e9afb210d0a15f,languid-koi-782,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,RandomForestClassifier(),independent,3,1,1,en_core_web_sm,True,title,0.011627906976744186,0.02144080106347183,0.15943944191125445,0.0350203618647986,0.38907674901077677,0.05522274588581239,0.26631525693961644,0.04284019854678173,0.5707667018035136,0.05695448689697974,0.1640385295057429,0.03636477685639494,0.30334048801929747,0.06412368066899286
2022-10-31 12:36:27,21ms,e2eb7588561d45d2aa9f3025dbe51aac,mercurial-sheep-686,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,LinearSVC(),independent,666,1,1,en_core_web_sm,True,title_and_first_sentence_each_paragraph,0.07198731501057083,0.04224747425358803,0.4150361172624887,0.04509284135559626,0.6247874961565412,0.04417262952990512,0.4930072245913616,0.08186314448614405,0.7114183120775441,0.07335158544868563,0.3871645208698768,0.046741239418566075,0.5655505680744526,0.06956527455091599
2022-10-31 12:36:07,20ms,de84aee35e5041febfae451844493fd3,luxuriant-sponge-183,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,LinearSVC(),independent,328,1,1,en_core_web_sm,True,title_and_10_sentences,0.07431289640591968,0.05389679780958982,0.40913408952085095,0.03658950961951126,0.6009989688192277,0.050328611285574046,0.46658758013086493,0.03467393641147764,0.6747940152970933,0.07310424476752285,0.39437398100225723,0.05425536110983768,0.5487364351505026,0.06666480038878662
2022-10-31 12:35:56,20ms,864335c9d78640d19d56131ff4638395,masked-vole-467,LOCAL,/home/juanbermeo/Documents/PRODIGI/Policy Framing/Framing/benchmark_subtask_2.py,juanbermeo,FINISHED,model_wide,0.9,,0.95,1,0.05,0.001,LinearSVC(),independent,168,1,1,en_core_web_sm,True,title_and_5_sentences,0.06025369978858351,0.04660043415098426,0.37670414519208484,0.03659035060619073,0.5773373511524774,0.034661874214683086,0.4264051588834629,0.04739119446233955,0.6399050846888676,0.07085495553533665,0.3630689327939583,0.04570651488157643,0.5331455192076998,0.05190436197672032
