language,unit_of_analysis,model_type,model_subtype,model_name,train_f1_micro,train_f1_macro,train_accuracy,train_precision_micro,train_precision_macro,train_recall_micro,train_recall_macro,test_f1_micro,test_f1_macro,test_accuracy,test_precision_micro,test_precision_macro,test_recall_micro,test_recall_macro
it,title,KNN,BorderlineSMOTE,kNN_BorderlineSMOTE,0.31467351029992485,0.2213490608217922,0.04526748971193416,0.44476996831580556,0.3358621467028546,0.296655879180151,0.20274100582470447,0.3411382816336349,0.23003217474472507,0.08333333333333333,0.40781885171085724,0.29014611220832415,0.3173913043478261,0.20847524847524848
it,title,KNN,No Upsampling,kNN,0.9983766800182469,0.9986653557195674,0.9917695473251029,0.9989309698047562,0.9993564993564993,0.9978425026968716,0.997992075390876,0.3879720121145502,0.27374327216743044,0.05,0.4340426115613521,0.31875337306371787,0.3652173913043478,0.2558898921398921
it,title,KNN,Random Oversampling,kNN_ROS,0.9983717765139732,0.9986624040647222,0.9958847736625515,1.0,1.0,0.9967637540453075,0.9973427247415253,0.25226080877230206,0.2089459910730696,0.03333333333333333,0.46064803312629404,0.3869132653061225,0.21304347826086956,0.18412753573467858
it,title,KNN,SMOTE,kNN_SMOTE,0.34676647351080286,0.30351577792101664,0.04526748971193416,0.7253635448073532,0.5894468149774753,0.2761596548004315,0.26192508065395254,0.11598201988007084,0.10159693337033238,0.0,0.23379446640316207,0.1606060606060606,0.1,0.11188411974126258
it,title,KNN,SVMSMOTE,kNN_SVMSMOTE,0.9983766800182469,0.9986653557195674,0.9917695473251029,0.9989309698047562,0.9993564993564993,0.9978425026968716,0.997992075390876,0.39077208111440287,0.2980052603006567,0.016666666666666666,0.4506756379687373,0.35234832763052293,0.3565217391304348,0.2713742320885178
it,title,LinearSVM,BorderlineSMOTE,LinearSVMDual_BorderlineSMOTE,0.9952226616081122,0.9938174708621502,0.9753086419753086,0.9916920740893069,0.989271998210721,0.9989212513484358,0.9985994397759104,0.44108545934631094,0.35327118692264187,0.016666666666666666,0.4599782669582552,0.3582568475050806,0.4434782608695652,0.3655119726548298
it,title,LinearSVM,BorderlineSMOTE,LinearSVMDual_SVMSMOTE,0.998385980266748,0.998675973121489,0.9917695473251029,0.9978705050286422,0.9981458456034726,0.9989212513484358,0.9992236024844721,0.4195432193007681,0.33068273649427476,0.03333333333333333,0.46426383128781934,0.35600373900866517,0.4043478260869565,0.3262511951797666
it,title,LinearSVM,No Upsampling,LinearSVMDual,0.9978610303757839,0.9975464059497673,0.9917695473251029,0.9957583180687415,0.9951456535911838,1.0,1.0,0.4296434406314396,0.3372802487962208,0.03333333333333333,0.4618294678334925,0.35215649833962787,0.4260869565217391,0.3439291653577368
it,title,LinearSVM,Random Oversampling,LinearSVMDual_ROS,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.4245890463850648,0.3396136736882348,0.03333333333333333,0.4719530710835058,0.37386621315192736,0.40869565217391307,0.3312517964303679
it,title,LinearSVM,SMOTE,LinearSVMDual_SMOTE,0.998385980266748,0.998675973121489,0.9917695473251029,0.9978705050286422,0.9981458456034726,0.9989212513484358,0.9992236024844721,0.39757779610954863,0.300175258256016,0.03333333333333333,0.4349659776266582,0.31919718480277487,0.3782608695652174,0.291432838932839
it,title,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.43319816710162734,0.3430647878571838,0.0,0.4756253433386948,0.3732863038751137,0.4260869565217391,0.3410664474950189
it,title,LogisticRegression,No Upsampling,LogisticRegression,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.3988249185523232,0.2990196794743868,0.06666666666666667,0.4658749058183706,0.3488613387938907,0.3695652173913043,0.28023858345286917
it,title,LogisticRegression,Random Oversampling,LogisticRegression_ROS,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.401239129651411,0.30284444542572453,0.06666666666666667,0.46048825401228144,0.3381182031557971,0.3739130434782609,0.28830501723358865
it,title,LogisticRegression,SMOTE,LogisticRegression_SMOTE,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.3943765393572696,0.2951944046112403,0.06666666666666667,0.4558575787294322,0.33806838524883637,0.3652173913043478,0.27717429467429466
it,title,LogisticRegression,SVMSMOTE,LogisticRegression_SVMSMOTE,0.9983825429558303,0.9986695753959182,0.9917695473251029,0.9978638206010583,0.9985884502013533,0.9989212513484358,0.9987684729064039,0.444177280729697,0.3625346197663835,0.06666666666666667,0.478674819194668,0.3775630166934515,0.43043478260869567,0.36091257734114884
it,title,LogisticRegressionElasticNet,BorderlineSMOTE,LogisticRegressionElasticNet_BorderlineSMOTE,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.4049962134997013,0.3064301520889145,0.05,0.4912787619194942,0.37605632671422146,0.3739130434782609,0.2866540411183268
it,title,LogisticRegressionElasticNet,No Upsampling,LogisticRegressionElasticNet,0.9983918432043313,0.9986801927978399,0.9958847736625515,0.9968033558249443,0.9973777964483267,1.0,1.0,0.3842100284577061,0.28479738394136406,0.05,0.45411638120333775,0.34286657786657787,0.34782608695652173,0.260017495017495
