language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.6666666666666666,,0.7633136094674556,,0.591743119266055,,0.7613888010123379,,0.08771929824561403,
fr,title_and_first_sentence_each_paragraph,0.5131195335276968,,0.6197183098591549,,0.43781094527363185,,0.6848575533429949,,0.08450704225352113,
ge,title_and_first_sentence_each_paragraph,0.5831533477321814,,0.6923076923076923,,0.503731343283582,,0.6967186128182616,,0.08620689655172414,
it,title_and_first_sentence_each_paragraph,0.5,,0.6205533596837944,,0.4186666666666667,,0.6631350657683671,,0.07920792079207921,
po,title_and_first_sentence_each_paragraph,0.6102292768959436,,0.7723214285714286,,0.5043731778425656,,0.7060744731889139,,0.03125,
ru,title_and_first_sentence_each_paragraph,0.44843049327354256,,0.6329113924050633,,0.3472222222222222,,0.6543291962174942,,0.09375,
