language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_10_sentences,0.6087689713322092,,0.6785714285714286,,0.5519877675840978,,0.7268559527575661,,0.08187134502923976,
fr,title_and_10_sentences,0.39169139465875374,,0.4852941176470588,,0.3283582089552239,,0.6200429128004367,,0.028169014084507043,
ge,title_and_10_sentences,0.5043103448275862,,0.5969387755102041,,0.43656716417910446,,0.6456732879719052,,0.017241379310344827,
it,title_and_10_sentences,0.45324881141045964,,0.55859375,,0.38133333333333336,,0.6362874558870709,,0.0,
po,title_and_10_sentences,0.574712643678161,,0.6578947368421053,,0.5102040816326531,,0.6728235598036683,,0.03125,
ru,title_and_10_sentences,0.21904761904761905,,0.3484848484848485,,0.1597222222222222,,0.5512706855791962,,0.03125,
