language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_paragraph,0.5888412017167381,,0.6712328767123288,,0.5244648318042814,,0.7139565538331752,,0.05847953216374269,
fr,title_and_first_paragraph,0.39436619718309857,,0.45454545454545453,,0.3482587064676617,,0.6211659232212206,,0.0,
ge,title_and_first_paragraph,0.4517453798767967,,0.502283105022831,,0.41044776119402987,,0.6050400570676031,,0.017241379310344827,
it,title_and_first_paragraph,0.4175491679273828,,0.4825174825174825,,0.368,,0.6127776708373435,,0.0297029702970297,
po,title_and_first_paragraph,0.4850498338870432,,0.5637065637065637,,0.42565597667638483,,0.610658006421375,,0.03125,
ru,title_and_first_paragraph,0.2016806722689075,,0.2553191489361702,,0.16666666666666666,,0.536790780141844,,0.0,
