language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_paragraph,0.7103825136612023,0.804953560371517,0.6356968215158925,0.5400795209424104,0.6717620451879486,0.4737972269578941,0.11650485436893204
fr,title_and_first_paragraph,0.48430493273542596,0.5567010309278351,0.42857142857142855,0.3759178609409024,0.5177909625388617,0.35734539270253557,0.07142857142857142
ge,title_and_first_paragraph,0.5954692556634305,0.6715328467153284,0.5348837209302325,0.4600326530932256,0.5848596578859738,0.43787032356802363,0.08571428571428572
it,title_and_first_paragraph,0.6042780748663101,0.7847222222222222,0.49130434782608695,0.44512607414577954,0.6347375348606876,0.3813862338862339,0.2
po,title_and_first_paragraph,0.6296296296296297,0.6918604651162791,0.5776699029126213,0.5373069899524154,0.646290669421961,0.4995423436212911,0.05128205128205128
ru,title_and_first_paragraph,0.4888888888888889,0.673469387755102,0.38372093023255816,0.38334443334443336,0.5259353741496599,0.3417517006802721,0.21052631578947367
