language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.7067435763690049,0.007553033017963668,0.7362640876500635,0.02225516803983206,0.6798133213235206,0.006100795760289851,0.7922547230301441,0.001413905443889707,0.11863638424225938,0.020112364684244214
fr,title_and_first_sentence_each_paragraph,0.5515656912883357,0.03687869665912412,0.5847201329878754,0.024903582147151312,0.5266603611874162,0.07208038700460599,0.7123376435623605,0.029568043910228516,0.09000670690811535,0.016104541960849896
ge,title_and_first_sentence_each_paragraph,0.623864281502717,0.013171859867396853,0.6719703716114291,0.031340060944069936,0.5825840676137385,0.00065986449848063,0.7262224036383628,0.01143437379629712,0.0910773426845899,0.04952906078820095
it,title_and_first_sentence_each_paragraph,0.575359089994937,0.00818322754079992,0.6166385140202221,0.04868893646231323,0.5427132391418106,0.035587597779881824,0.7066356642334606,0.006682319750369197,0.06930693069306931,0.0198019801980198
po,title_and_first_sentence_each_paragraph,0.6638645916581477,0.003459477603465031,0.6920686050945718,0.04574255236151258,0.6412593300273963,0.040276453964068586,0.7419373582738432,0.009833387344997562,0.07219551282051283,0.023641351322566187
ru,title_and_first_sentence_each_paragraph,0.5477907090225931,0.024154813486640538,0.6046733311482574,0.03394453076134291,0.5057783584538867,0.06386424026992094,0.7176095897387378,0.025581630338197024,0.1622850529100529,0.008397208507753285
