language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_paragraph,0.7335092348284961,0.7965616045845272,0.6797066014669927,0.588279404375391,0.7496256175352815,0.5216147741934858,0.1262135922330097
fr,title_and_first_paragraph,0.497737556561086,0.5789473684210527,0.4365079365079365,0.37806211645497356,0.5079493918779633,0.3616821273964131,0.09523809523809523
ge,title_and_first_paragraph,0.6250000000000001,0.6756756756756757,0.5813953488372093,0.5132973740116598,0.5699430649452764,0.503657515637834,0.11428571428571428
it,title_and_first_paragraph,0.5706806282722513,0.7171052631578947,0.47391304347826085,0.3856186084446954,0.5416589759626771,0.35137431458860025,0.11666666666666667
po,title_and_first_paragraph,0.5966850828729282,0.6923076923076923,0.5242718446601942,0.4582055182833993,0.6290359829956103,0.4220912233130278,0.02564102564102564
ru,title_and_first_paragraph,0.4411764705882353,0.6,0.3488372093023256,0.2910290537619731,0.3359616573902288,0.2744897959183673,0.21052631578947367
