language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.7083888149134487,0.7777777777777778,0.6503667481662592,0.5463352996230383,0.654117222839715,0.4931071756232435,0.13592233009708737
fr,title_and_first_sentence_each_paragraph,0.5132743362831858,0.58,0.4603174603174603,0.3527104410764828,0.46195644924636525,0.34049783549783547,0.09523809523809523
ge,title_and_first_sentence_each_paragraph,0.6038961038961039,0.6838235294117647,0.5406976744186046,0.4946890188431542,0.5648287385129491,0.46581580000421224,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.6208651399491094,0.7484662576687117,0.5304347826086957,0.4906023155334013,0.65756142006142,0.4304935103149389,0.13333333333333333
po,title_and_first_sentence_each_paragraph,0.7010869565217392,0.7962962962962963,0.6262135922330098,0.6017128742471511,0.7342075426661893,0.5440193578351473,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.5733333333333334,0.671875,0.5,0.45441463298606155,0.538788592360021,0.42108843537414975,0.15789473684210525
