language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6878980891719746,0.7180851063829787,0.6601466992665037,0.535212776053001,0.595279879987414,0.5110080048703549,0.1262135922330097
fr,title_and_first_sentence_each_paragraph,0.5454545454545454,0.6,0.5,0.34473688250283996,0.4322572164677428,0.3565321583178726,0.16666666666666666
ge,title_and_first_sentence_each_paragraph,0.5867507886435331,0.6413793103448275,0.5406976744186046,0.4584624794210825,0.5255915409642117,0.4450340662580822,0.0
it,title_and_first_sentence_each_paragraph,0.6014319809069213,0.6666666666666666,0.5478260869565217,0.481105808941703,0.5455184439983394,0.44530200155200156,0.1
po,title_and_first_sentence_each_paragraph,0.6557377049180327,0.75,0.5825242718446602,0.5661135742832651,0.6978505621362766,0.5085082523992298,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.5153374233128833,0.5454545454545454,0.4883720930232558,0.4146946960669557,0.4632830404889228,0.4035714285714285,0.23684210526315788
