language,model_name,unit_of_analysis,f1-micro_mean,f1-micro_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,distilbert-base-multilingual-cased,raw_text,0.6732026143790849,,0.7228070175438597,,0.6299694189602446,,0.7695824106295476,,0.0935672514619883,
en,distilbert-base-multilingual-cased,title,0.6110210696920584,,0.65,,0.5764525993883792,,0.7298929663608562,,0.0584795321637426,
en,distilbert-base-multilingual-cased,title,0.6110210696920584,,0.65,,0.5764525993883792,,0.7298929663608562,,0.0584795321637426,
en,distilbert-base-multilingual-cased,title_and_10_sentences,0.6617886178861788,,0.7065972222222222,,0.6223241590214067,,0.7625988611198987,,0.0818713450292397,
en,distilbert-base-multilingual-cased,title_and_10_sentences,0.6617886178861788,,0.7065972222222222,,0.6223241590214067,,0.7625988611198987,,0.0818713450292397,
en,distilbert-base-multilingual-cased,title_and_5_sentences,0.6656076250992852,,0.6925619834710743,,0.6406727828746177,,0.7668881155752398,,0.1052631578947368,
en,distilbert-base-multilingual-cased,title_and_5_sentences,0.6656076250992852,,0.6925619834710743,,0.6406727828746177,,0.7668881155752398,,0.1052631578947368,
en,distilbert-base-multilingual-cased,title_and_first_paragraph,0.6556291390728477,,0.7148014440433214,,0.6055045871559633,,0.7573499947274069,,0.0994152046783625,
en,distilbert-base-multilingual-cased,title_and_first_paragraph,0.6556291390728477,,0.7148014440433214,,0.6055045871559633,,0.7573499947274069,,0.0994152046783625,
en,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.6666666666666666,,0.7633136094674556,,0.591743119266055,,0.7613888010123379,,0.087719298245614,
en,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.6610025488530162,,0.7437858508604207,,0.5948012232415902,,0.7588948644943584,,0.087719298245614,
en,facebook-mbart-large-50,raw_text,0.671604938271605,,0.7272727272727273,,0.6238532110091743,,0.7679610882632079,,0.0994152046783625,
en,facebook-mbart-large-50,raw_text,0.6677824267782427,,0.7375231053604436,,0.6100917431192661,,0.7642412738584836,,0.1169590643274853,
en,facebook-mbart-large-50,title,0.6616288832913518,,0.7337057728119181,,0.6024464831804281,,0.7601312875672256,,0.1111111111111111,
en,facebook-mbart-large-50,title,0.6616288832913518,,0.7337057728119181,,0.6024464831804281,,0.7601312875672256,,0.1111111111111111,
en,facebook-mbart-large-50,title_and_10_sentences,0.7031888798037612,,0.7557117750439367,,0.6574923547400612,,0.7888036486343983,,0.1461988304093567,
en,facebook-mbart-large-50,title_and_10_sentences,0.7031888798037612,,0.7557117750439367,,0.6574923547400612,,0.7888036486343983,,0.1461988304093567,
en,facebook-mbart-large-50,title_and_5_sentences,0.6933962264150944,,0.7135922330097088,,0.6743119266055045,,0.7862938943372351,,0.0935672514619883,
en,facebook-mbart-large-50,title_and_5_sentences,0.6933962264150944,,0.7135922330097088,,0.6743119266055045,,0.7862938943372351,,0.0935672514619883,
en,facebook-mbart-large-50,title_and_first_paragraph,0.706645056726094,,0.7517241379310344,,0.6666666666666666,,0.7919540229885058,,0.1403508771929824,
en,facebook-mbart-large-50,title_and_first_paragraph,0.706645056726094,,0.7517241379310344,,0.6666666666666666,,0.7919540229885058,,0.1403508771929824,
en,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.7003257328990228,,0.7491289198606271,,0.6574923547400612,,0.7873668670252031,,0.1052631578947368,
en,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.6989507667473769,,0.7401709401709402,,0.6620795107033639,,0.7873615944321417,,0.1052631578947368,
en,gpt2,raw_text,0.6835043409629046,,0.7063621533442088,,0.6620795107033639,,0.7793156174206475,,0.0994152046783625,
en,gpt2,raw_text,0.6848072562358276,,0.6771300448430493,,0.6926605504587156,,0.7842613097121164,,0.0994152046783625,
en,gpt2,title,0.6212970376301041,,0.6521008403361345,,0.5932721712538226,,0.7371533270062217,,0.0760233918128654,
en,gpt2,title,0.6212970376301041,,0.6521008403361345,,0.5932721712538226,,0.7371533270062217,,0.0760233918128654,
en,gpt2,title_and_10_sentences,0.6597938144329897,,0.6363636363636364,,0.6850152905198776,,0.7689444268691342,,0.0350877192982456,
en,gpt2,title_and_10_sentences,0.6597938144329897,,0.6363636363636364,,0.6850152905198776,,0.7689444268691342,,0.0350877192982456,
en,gpt2,title_and_5_sentences,0.6728826728826729,,0.684044233807267,,0.6620795107033639,,0.7735684909838659,,0.087719298245614,
en,gpt2,title_and_5_sentences,0.6728826728826729,,0.684044233807267,,0.6620795107033639,,0.7735684909838659,,0.087719298245614,
en,gpt2,title_and_first_paragraph,0.691164972634871,,0.7072,,0.6758409785932722,,0.7853342824000844,,0.1052631578947368,
en,gpt2,title_and_first_paragraph,0.691164972634871,,0.7072,,0.6758409785932722,,0.7853342824000844,,0.1052631578947368,
en,gpt2,title_and_first_sentence_each_paragraph,0.686335403726708,,0.6971608832807571,,0.6758409785932722,,0.7827480755035326,,0.0818713450292397,
en,gpt2,title_and_first_sentence_each_paragraph,0.6916030534351145,,0.6905487804878049,,0.6926605504587156,,0.7879969418960244,,0.0818713450292397,
en,xlm-roberta-large,raw_text,0.6888519134775374,,0.7554744525547445,,0.6330275229357798,,0.7780080143414532,,0.1461988304093567,
en,xlm-roberta-large,raw_text,0.6954397394136809,,0.7439024390243902,,0.6529051987767585,,0.7842112200780345,,0.1286549707602339,
en,xlm-roberta-large,title,0.6540983606557378,,0.7049469964664311,,0.6100917431192661,,0.7570573658125066,,0.0818713450292397,
en,xlm-roberta-large,title,0.6540983606557378,,0.7049469964664311,,0.6100917431192661,,0.7570573658125066,,0.0818713450292397,
en,xlm-roberta-large,title_and_10_sentences,0.7005559968228753,,0.7289256198347107,,0.6743119266055045,,0.7900295265211431,,0.1111111111111111,
en,xlm-roberta-large,title_and_10_sentences,0.7005559968228753,,0.7289256198347107,,0.6743119266055045,,0.7900295265211431,,0.1111111111111111,
en,xlm-roberta-large,title_and_5_sentences,0.7057877813504824,,0.7440677966101695,,0.6712538226299695,,0.7922361067172836,,0.0935672514619883,
en,xlm-roberta-large,title_and_5_sentences,0.7057877813504824,,0.7440677966101695,,0.6712538226299695,,0.7922361067172836,,0.0935672514619883,
en,xlm-roberta-large,title_and_first_paragraph,0.7020602218700476,,0.7286184210526315,,0.6773700305810397,,0.7912712221870716,,0.1228070175438596,
en,xlm-roberta-large,title_and_first_paragraph,0.7020602218700476,,0.7286184210526315,,0.6773700305810397,,0.7912712221870716,,0.1228070175438596,
en,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.6939443535188217,,0.7464788732394366,,0.6483180428134556,,0.7827797110619003,,0.1169590643274853,
en,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.6985413290113452,,0.743103448275862,,0.6590214067278287,,0.7866946114098915,,0.1286549707602339,
fr,EleutherAI-gpt-neo-1.3B,title,0.4450867052023121,,0.5310344827586206,,0.3830845771144278,,0.648667130927958,,0.0422535211267605,
fr,EleutherAI-gpt-neo-1.3B,title,0.4450867052023121,,0.5310344827586206,,0.3830845771144278,,0.648667130927958,,0.0422535211267605,
fr,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.4957264957264957,,0.58,,0.4328358208955223,,0.6766953379383034,,0.0845070422535211,
fr,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.4957264957264957,,0.58,,0.4328358208955223,,0.6766953379383034,,0.0845070422535211,
fr,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.4845070422535211,,0.5584415584415584,,0.4278606965174129,,0.6710551906294505,,0.0704225352112676,
fr,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.4845070422535211,,0.5584415584415584,,0.4278606965174129,,0.6710551906294505,,0.0704225352112676,
fr,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.459214501510574,,0.5846153846153846,,0.3781094527363184,,0.6550068070743383,,0.0704225352112676,
fr,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.459214501510574,,0.5846153846153846,,0.3781094527363184,,0.6550068070743383,,0.0704225352112676,
fr,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.532258064516129,,0.5789473684210527,,0.4925373134328358,,0.7008714309913233,,0.0845070422535211,
fr,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.536986301369863,,0.5975609756097561,,0.4875621890547263,,0.7021669709460264,,0.0845070422535211,
fr,EleutherAI-gpt-neo-125M,raw_text,0.5181058495821728,,0.5886075949367089,,0.4626865671641791,,0.6903596770247125,,0.0704225352112676,
fr,EleutherAI-gpt-neo-125M,raw_text,0.4984802431610942,,0.640625,,0.4079601990049751,,0.6749763164003438,,0.0845070422535211,
fr,EleutherAI-gpt-neo-125M,title,0.2909090909090909,,0.3720930232558139,,0.2388059701492537,,0.5683311061338955,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title,0.2909090909090909,,0.3720930232558139,,0.2388059701492537,,0.5683311061338955,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.3916913946587537,,0.4852941176470588,,0.3283582089552239,,0.6200429128004367,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.3916913946587537,,0.4852941176470588,,0.3283582089552239,,0.6200429128004367,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.371517027863777,,0.4918032786885246,,0.2985074626865671,,0.6101616758577855,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.371517027863777,,0.4918032786885246,,0.2985074626865671,,0.6101616758577855,,0.028169014084507,
fr,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.3943661971830985,,0.4545454545454545,,0.3482587064676617,,0.6211659232212206,,0.0,
fr,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.3943661971830985,,0.4545454545454545,,0.3482587064676617,,0.6211659232212206,,0.0,
fr,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.4022346368715083,,0.4585987261146497,,0.3582089552238806,,0.6255105305753702,,0.0422535211267605,
fr,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.4216216216216216,,0.4615384615384615,,0.3880597014925373,,0.6366528015659408,,0.0422535211267605,
fr,bert-base-multilingual-cased,raw_text,0.5730337078651686,,0.6580645161290323,,0.5074626865671642,,0.7203139410137208,,0.0704225352112676,
fr,bert-base-multilingual-cased,raw_text,0.5792349726775956,,0.6424242424242425,,0.527363184079602,,0.7264810876261819,,0.0704225352112676,
fr,bert-base-multilingual-cased,title,0.4521739130434782,,0.5416666666666666,,0.3880597014925373,,0.6524157271649319,,0.0704225352112676,
fr,bert-base-multilingual-cased,title,0.4521739130434782,,0.5416666666666666,,0.3880597014925373,,0.6524157271649319,,0.0704225352112676,
fr,bert-base-multilingual-cased,title_and_10_sentences,0.5412371134020618,,0.5614973262032086,,0.5223880597014925,,0.7094916338860552,,0.0845070422535211,
fr,bert-base-multilingual-cased,title_and_10_sentences,0.5412371134020618,,0.5614973262032086,,0.5223880597014925,,0.7094916338860552,,0.0845070422535211,
fr,bert-base-multilingual-cased,title_and_5_sentences,0.5306122448979592,,0.5445026178010471,,0.5174129353233831,,0.7038514865772022,,0.056338028169014,
fr,bert-base-multilingual-cased,title_and_5_sentences,0.5306122448979592,,0.5445026178010471,,0.5174129353233831,,0.7038514865772022,,0.056338028169014,
fr,bert-base-multilingual-cased,title_and_first_paragraph,0.510028653295129,,0.6013513513513513,,0.4427860696517413,,0.6841925304122515,,0.0845070422535211,
fr,bert-base-multilingual-cased,title_and_first_paragraph,0.510028653295129,,0.6013513513513513,,0.4427860696517413,,0.6841925304122515,,0.0845070422535211,
fr,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5989583333333334,,0.6284153005464481,,0.572139303482587,,0.7431944941120375,,0.1267605633802817,
fr,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5894736842105264,,0.6256983240223464,,0.5572139303482587,,0.7363623245688331,,0.1267605633802817,
fr,distilbert-base-multilingual-cased,raw_text,0.550561797752809,,0.632258064516129,,0.4875621890547263,,0.7078416241616633,,0.0985915492957746,
fr,distilbert-base-multilingual-cased,raw_text,0.5591397849462366,,0.6081871345029239,,0.5174129353233831,,0.7164618270563952,,0.0845070422535211,
fr,distilbert-base-multilingual-cased,title,0.3931623931623931,,0.46,,0.3432835820895522,,0.6205699121040447,,0.0422535211267605,
fr,distilbert-base-multilingual-cased,title,0.3931623931623931,,0.46,,0.3432835820895522,,0.6205699121040447,,0.0422535211267605,
fr,distilbert-base-multilingual-cased,title_and_10_sentences,0.5333333333333333,,0.6037735849056604,,0.4776119402985074,,0.699083397639796,,0.0845070422535211,
fr,distilbert-base-multilingual-cased,title_and_10_sentences,0.5333333333333333,,0.6037735849056604,,0.4776119402985074,,0.699083397639796,,0.0845070422535211,
fr,distilbert-base-multilingual-cased,title_and_5_sentences,0.5744680851063829,,0.6171428571428571,,0.5373134328358209,,0.7264120758126141,,0.0985915492957746,
fr,distilbert-base-multilingual-cased,title_and_5_sentences,0.5744680851063829,,0.6171428571428571,,0.5373134328358209,,0.7264120758126141,,0.0985915492957746,
fr,distilbert-base-multilingual-cased,title_and_first_paragraph,0.4929178470254957,,0.5723684210526315,,0.4328358208955223,,0.6754343038903841,,0.0704225352112676,
fr,distilbert-base-multilingual-cased,title_and_first_paragraph,0.4929178470254957,,0.5723684210526315,,0.4328358208955223,,0.6754343038903841,,0.0704225352112676,
fr,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5131195335276968,,0.6197183098591549,,0.4378109452736318,,0.6848575533429949,,0.0845070422535211,
fr,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5129682997118157,,0.6095890410958904,,0.4427860696517413,,0.6854535644601707,,0.0845070422535211,
fr,facebook-mbart-large-50,raw_text,0.6082474226804123,,0.6310160427807486,,0.5870646766169154,,0.7500266636552421,,0.0985915492957746,
fr,facebook-mbart-large-50,raw_text,0.5957446808510638,,0.64,,0.5572139303482587,,0.7388843926646717,,0.0845070422535211,
fr,facebook-mbart-large-50,title,0.5027027027027027,,0.5502958579881657,,0.4626865671641791,,0.6834239897611564,,0.0845070422535211,
fr,facebook-mbart-large-50,title,0.5027027027027027,,0.5502958579881657,,0.4626865671641791,,0.6834239897611564,,0.0845070422535211,
fr,facebook-mbart-large-50,title_and_10_sentences,0.5504087193460491,,0.608433734939759,,0.5024875621890548,,0.7102601745371503,,0.1126760563380281,
fr,facebook-mbart-large-50,title_and_10_sentences,0.5504087193460491,,0.608433734939759,,0.5024875621890548,,0.7102601745371503,,0.1126760563380281,
fr,facebook-mbart-large-50,title_and_5_sentences,0.5608465608465609,,0.5988700564971752,,0.527363184079602,,0.718914883338666,,0.0985915492957746,
fr,facebook-mbart-large-50,title_and_5_sentences,0.5608465608465609,,0.5988700564971752,,0.527363184079602,,0.718914883338666,,0.0985915492957746,
fr,facebook-mbart-large-50,title_and_first_paragraph,0.5449438202247191,,0.6258064516129033,,0.4825870646766169,,0.704723544948649,,0.1267605633802817,
fr,facebook-mbart-large-50,title_and_first_paragraph,0.5449438202247191,,0.6258064516129033,,0.4825870646766169,,0.704723544948649,,0.1267605633802817,
fr,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.5869565217391304,,0.6467065868263473,,0.5373134328358209,,0.7314562120042913,,0.0704225352112676,
fr,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.5882352941176471,,0.6358381502890174,,0.5472636815920398,,0.7339092682865621,,0.0704225352112676,
fr,gpt2,raw_text,0.5102639296187683,,0.6214285714285714,,0.4328358208955223,,0.6830005081778998,,0.0845070422535211,
fr,gpt2,raw_text,0.5351351351351351,,0.5857988165680473,,0.4925373134328358,,0.7021324650392425,,0.0985915492957746,
fr,gpt2,title,0.3175487465181058,,0.360759493670886,,0.2835820895522388,,0.578108825356195,,0.0140845070422535,
fr,gpt2,title,0.3175487465181058,,0.360759493670886,,0.2835820895522388,,0.578108825356195,,0.0140845070422535,
fr,gpt2,title_and_10_sentences,0.510028653295129,,0.6013513513513513,,0.4427860696517413,,0.6841925304122515,,0.0845070422535211,
fr,gpt2,title_and_10_sentences,0.510028653295129,,0.6013513513513513,,0.4427860696517413,,0.6841925304122515,,0.0845070422535211,
fr,gpt2,title_and_5_sentences,0.4527220630372492,,0.5337837837837838,,0.3930348258706467,,0.6530117382821077,,0.0704225352112676,
fr,gpt2,title_and_5_sentences,0.4527220630372492,,0.5337837837837838,,0.3930348258706467,,0.6530117382821077,,0.0704225352112676,
fr,gpt2,title_and_first_paragraph,0.4332344213649851,,0.5367647058823529,,0.36318407960199,,0.6418694672915373,,0.056338028169014,
fr,gpt2,title_and_first_paragraph,0.4332344213649851,,0.5367647058823529,,0.36318407960199,,0.6418694672915373,,0.056338028169014,
fr,gpt2,title_and_first_sentence_each_paragraph,0.5168539325842697,,0.5935483870967742,,0.4577114427860697,,0.6891331488835771,,0.0422535211267605,
fr,gpt2,title_and_first_sentence_each_paragraph,0.5222222222222223,,0.5911949685534591,,0.4676616915422885,,0.6928472392137672,,0.0422535211267605,
fr,xlm-roberta-large,raw_text,0.5698630136986301,,0.6341463414634146,,0.5174129353233831,,0.7208754462241127,,0.056338028169014,
fr,xlm-roberta-large,raw_text,0.6041666666666667,,0.6338797814207651,,0.5771144278606966,,0.746312573325052,,0.056338028169014,
fr,xlm-roberta-large,title,0.5,,0.558282208588957,,0.4527363184079602,,0.6809709334788855,,0.0845070422535211,
fr,xlm-roberta-large,title,0.5,,0.558282208588957,,0.4527363184079602,,0.6809709334788855,,0.0845070422535211,
fr,xlm-roberta-large,title_and_10_sentences,0.6157760814249363,,0.6302083333333334,,0.6019900497512438,,0.756228316174487,,0.1549295774647887,
fr,xlm-roberta-large,title_and_10_sentences,0.6157760814249363,,0.6302083333333334,,0.6019900497512438,,0.756228316174487,,0.1549295774647887,
fr,xlm-roberta-large,title_and_5_sentences,0.5796344647519582,,0.6098901098901099,,0.5522388059701493,,0.7313526942839398,,0.1408450704225352,
fr,xlm-roberta-large,title_and_5_sentences,0.5796344647519582,,0.6098901098901099,,0.5522388059701493,,0.7313526942839398,,0.1408450704225352,
fr,xlm-roberta-large,title_and_first_paragraph,0.5706521739130433,,0.6287425149700598,,0.5223880597014925,,0.7221019743652481,,0.1126760563380281,
fr,xlm-roberta-large,title_and_first_paragraph,0.5706521739130433,,0.6287425149700598,,0.5223880597014925,,0.7221019743652481,,0.1126760563380281,
fr,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.5839793281653747,,0.6075268817204301,,0.5621890547263682,,0.7350667846141298,,0.0704225352112676,
fr,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.586734693877551,,0.6020942408376964,,0.572139303482587,,0.7381503579203603,,0.0704225352112676,
ge,EleutherAI-gpt-neo-1.3B,title,0.4733178654292344,,0.6257668711656442,,0.3805970149253731,,0.6342323309920984,,0.0172413793103448,
ge,EleutherAI-gpt-neo-1.3B,title,0.4733178654292344,,0.6257668711656442,,0.3805970149253731,,0.6342323309920984,,0.0172413793103448,
ge,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.5848214285714286,,0.7277777777777777,,0.4888059701492537,,0.6993662203687445,,0.0689655172413793,
ge,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.5848214285714286,,0.7277777777777777,,0.4888059701492537,,0.6993662203687445,,0.0689655172413793,
ge,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.537313432835821,,0.6268656716417911,,0.4701492537313433,,0.6661408033362598,,0.0689655172413793,
ge,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.537313432835821,,0.6268656716417911,,0.4701492537313433,,0.6661408033362598,,0.0689655172413793,
ge,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.5339168490153172,,0.6455026455026455,,0.4552238805970149,,0.6660310579455664,,0.0172413793103448,
ge,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.5339168490153172,,0.6455026455026455,,0.4552238805970149,,0.6660310579455664,,0.0172413793103448,
ge,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.5933609958506225,,0.6682242990654206,,0.5335820895522388,,0.701533691834943,,0.0689655172413793,
ge,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.578616352201258,,0.6602870813397129,,0.5149253731343284,,0.6922053336259877,,0.0689655172413793,
ge,EleutherAI-gpt-neo-125M,raw_text,0.5858585858585859,,0.6387665198237885,,0.5410447761194029,,0.6951547410008778,,0.0,
ge,EleutherAI-gpt-neo-125M,raw_text,0.5584415584415585,,0.6649484536082474,,0.4813432835820895,,0.6809289947322212,,0.0344827586206896,
ge,EleutherAI-gpt-neo-125M,title,0.380952380952381,,0.4855491329479768,,0.3134328358208955,,0.5749149473222125,,0.0,
ge,EleutherAI-gpt-neo-125M,title,0.380952380952381,,0.4855491329479768,,0.3134328358208955,,0.5749149473222125,,0.0,
ge,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.5043103448275862,,0.5969387755102041,,0.4365671641791044,,0.6456732879719052,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.5043103448275862,,0.5969387755102041,,0.4365671641791044,,0.6456732879719052,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.4814004376367614,,0.582010582010582,,0.4104477611940298,,0.6326135864793678,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.4814004376367614,,0.582010582010582,,0.4104477611940298,,0.6326135864793678,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.4517453798767967,,0.502283105022831,,0.4104477611940298,,0.6050400570676031,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.4517453798767967,,0.502283105022831,,0.4104477611940298,,0.6050400570676031,,0.0172413793103448,
ge,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.4668094218415418,,0.5477386934673367,,0.4067164179104477,,0.6206376207199298,,0.0344827586206896,
