language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_1,title,0.6483516483516484,0.7322695035460993,0.5816901408450704,0.7463809950397319,0.06976744186046512
en,fold_2,title,0.5855319148936169,0.6705653021442495,0.5196374622356495,0.7110312022494645,0.05847953216374269
en,fold_3,title,0.6014669926650366,0.643979057591623,0.5642201834862385,0.7234894020879468,0.04678362573099415
fr,fold_1,title,0.40922190201729114,0.5634920634920635,0.3212669683257919,0.6244016001049248,0.07142857142857142
fr,fold_2,title,0.4891304347826087,0.5660377358490566,0.430622009569378,0.6705639230726268,0.04285714285714286
fr,fold_3,title,0.40793201133144474,0.47368421052631576,0.3582089552238806,0.6286631156951685,0.04225352112676056
ge,fold_1,title,0.5221445221445221,0.6222222222222222,0.4497991967871486,0.6659741217904547,0.03389830508474576
ge,fold_2,title,0.5046296296296298,0.6055555555555555,0.43253968253968256,0.6544231513743709,0.01694915254237288
ge,fold_3,title,0.4831932773109244,0.5528846153846154,0.4291044776119403,0.6290742976294996,0.017241379310344827
it,fold_1,title,0.4647676161919041,0.5636363636363636,0.39540816326530615,0.6389956667598546,0.04950495049504951
it,fold_2,title,0.4457831325301205,0.5401459854014599,0.37948717948717947,0.6282201522435897,0.019801980198019802
it,fold_3,title,0.4542682926829268,0.5302491103202847,0.3973333333333333,0.635144048764838,0.0594059405940594
po,fold_1,title,0.5100182149362477,0.5577689243027888,0.4697986577181208,0.6442130543492565,0.046153846153846156
po,fold_2,title,0.5263157894736843,0.5805243445692884,0.4813664596273292,0.6454451345755694,0.015384615384615385
po,fold_3,title,0.5764895330112721,0.6438848920863309,0.521865889212828,0.6714211905376979,0.015625
ru,fold_1,title,0.32911392405063294,0.527027027027027,0.2392638036809816,0.5952925416179594,0.06349206349206349
ru,fold_2,title,0.3050847457627119,0.4864864864864865,0.2222222222222222,0.5852255525280049,0.046875
ru,fold_3,title,0.2962962962962963,0.4444444444444444,0.2222222222222222,0.58451536643026,0.046875
