language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6836461126005362,0.7566765578635015,0.6234718826405868,0.548053343604258,0.6692678666362876,0.4892374668740759,0.06796116504854369
fr,title_and_first_sentence_each_paragraph,0.5381165919282511,0.6185567010309279,0.47619047619047616,0.36639155662264905,0.4411549458133309,0.34606215213358066,0.047619047619047616
ge,title_and_first_sentence_each_paragraph,0.6315789473684211,0.7272727272727273,0.5581395348837209,0.5238396493750545,0.7123067408781694,0.47236578842063137,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.5270935960591133,0.6079545454545454,0.4652173913043478,0.42264980788273127,0.5053156704051844,0.38012010583439143,0.03333333333333333
po,title_and_first_sentence_each_paragraph,0.5934065934065935,0.6835443037974683,0.5242718446601942,0.483750411809773,0.6496417661013935,0.4488821016076655,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.45454545454545453,0.5147058823529411,0.4069767441860465,0.37099490547766406,0.4075680272108844,0.3635204081632653,0.13157894736842105
