language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_3,title_and_first_paragraph,0.691164972634871,0.7072,0.6758409785932722,0.7853342824000844,0.10526315789473684
fr,fold_3,title_and_first_paragraph,0.43323442136498513,0.5367647058823529,0.36318407960199006,0.6418694672915373,0.056338028169014086
ge,fold_3,title_and_first_paragraph,0.4732510288065844,0.5275229357798165,0.4291044776119403,0.6198831211589113,0.0
it,fold_3,title_and_first_paragraph,0.4424778761061947,0.49504950495049505,0.4,0.6263715110683349,0.039603960396039604
po,fold_3,title_and_first_paragraph,0.5927152317880795,0.685823754789272,0.521865889212828,0.6867918957818208,0.015625
ru,fold_3,title_and_first_paragraph,0.09523809523809523,0.2,0.0625,0.507313829787234,0.015625
