language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title,0.6212970376301041,,0.6521008403361345,,0.5932721712538226,,0.7371533270062217,,0.07602339181286549,
fr,title,0.31754874651810583,,0.36075949367088606,,0.2835820895522388,,0.578108825356195,,0.014084507042253521,
ge,title,0.4385245901639344,,0.4863636363636364,,0.39925373134328357,,0.5957665715539947,,0.0,
it,title,0.39939485627836613,,0.46153846153846156,,0.352,,0.6018902791145331,,0.0297029702970297,
po,title,0.5016722408026756,,0.5882352941176471,,0.43731778425655976,,0.6237221832675205,,0.0,
ru,title,0.1800947867298578,,0.2835820895522388,,0.13194444444444445,,0.5340573286052009,,0.015625,
