language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6819407008086255,0.7597597597597597,0.6185819070904646,0.5026779302333488,0.5687279995696184,0.45872833496102217,0.07766990291262135
fr,title_and_first_sentence_each_paragraph,0.5172413793103449,0.5660377358490566,0.47619047619047616,0.35757396885879855,0.4329233309823372,0.34268707482993194,0.07142857142857142
ge,title_and_first_sentence_each_paragraph,0.5830721003134796,0.6326530612244898,0.5406976744186046,0.454422820819359,0.4889225853511567,0.45711846141965556,0.0
it,title_and_first_sentence_each_paragraph,0.5743073047858943,0.6826347305389222,0.4956521739130435,0.43976869922570916,0.5488612066564762,0.3948987875773589,0.11666666666666667
po,title_and_first_sentence_each_paragraph,0.6464088397790055,0.75,0.5679611650485437,0.5692249313023925,0.7547061116936893,0.5163991084103866,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.4473684210526315,0.5151515151515151,0.3953488372093023,0.3195510421074331,0.37467532467532466,0.3034013605442177,0.15789473684210525
