language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_1,title_and_5_sentences,0.7003058103975535,0.7658862876254181,0.6450704225352113,0.7813102407140131,0.11046511627906977
en,fold_2,title_and_5_sentences,0.6825657894736843,0.7490974729241877,0.6268882175226587,0.77331708797611,0.0935672514619883
en,fold_3,title_and_5_sentences,0.6953696181965882,0.7417677642980935,0.654434250764526,0.7844010334282401,0.11695906432748537
fr,fold_1,title_and_5_sentences,0.520618556701031,0.6047904191616766,0.45701357466063347,0.6850285264607515,0.05714285714285714
fr,fold_2,title_and_5_sentences,0.4876712328767123,0.5705128205128205,0.4258373205741627,0.6694685954362383,0.05714285714285714
fr,fold_3,title_and_5_sentences,0.5360824742268041,0.5561497326203209,0.5174129353233831,0.7063735546730407,0.056338028169014086
ge,fold_1,title_and_5_sentences,0.5919282511210763,0.6700507614213198,0.5301204819277109,0.7087344177402852,0.11864406779661017
ge,fold_2,title_and_5_sentences,0.6004415011037527,0.6766169154228856,0.5396825396825397,0.7132210607820364,0.0847457627118644
ge,fold_3,title_and_5_sentences,0.5930470347648261,0.6561085972850679,0.5410447761194029,0.7006694468832309,0.034482758620689655
it,fold_1,title_and_5_sentences,0.5299401197604791,0.6413043478260869,0.45153061224489793,0.6773308638523903,0.0594059405940594
it,fold_2,title_and_5_sentences,0.5086705202312138,0.5827814569536424,0.4512820512820513,0.6641175881410256,0.04950495049504951
it,fold_3,title_and_5_sentences,0.545985401459854,0.603225806451613,0.49866666666666665,0.6901418030157203,0.0594059405940594
po,fold_1,title_and_5_sentences,0.5909090909090908,0.6167883211678832,0.5671140939597316,0.6977727332543756,0.046153846153846156
po,fold_2,title_and_5_sentences,0.622673434856176,0.6840148698884758,0.5714285714285714,0.7134353741496599,0.07692307692307693
po,fold_3,title_and_5_sentences,0.6334991708126037,0.7346153846153847,0.5568513119533528,0.7160386758681774,0.046875
ru,fold_1,title_and_5_sentences,0.47407407407407404,0.5981308411214953,0.39263803680981596,0.666416375845798,0.19047619047619047
ru,fold_2,title_and_5_sentences,0.4744525547445256,0.5803571428571429,0.4012345679012346,0.6686009351767753,0.125
ru,fold_3,title_and_5_sentences,0.49420849420849416,0.5565217391304348,0.4444444444444444,0.6883126477541371,0.078125
