language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6918767507002801,0.8098360655737705,0.6039119804400978,0.5158146797041322,0.6921459569701064,0.43777669692319954,0.10679611650485436
fr,title_and_first_sentence_each_paragraph,0.4334975369458128,0.5714285714285714,0.3492063492063492,0.2461005859009949,0.2774436090225564,0.23859925788497213,0.023809523809523808
ge,title_and_first_sentence_each_paragraph,0.5824561403508772,0.7345132743362832,0.48255813953488375,0.38747460474562423,0.5407888155262105,0.3629732594792303,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.5405405405405405,0.7142857142857143,0.43478260869565216,0.3647413805947911,0.45673400673400666,0.32604796676225245,0.13333333333333333
po,title_and_first_sentence_each_paragraph,0.6175637393767704,0.7414965986394558,0.529126213592233,0.4458869087901346,0.5149152124617963,0.4128115618717123,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.4094488188976378,0.6341463414634146,0.3023255813953488,0.2615007215007215,0.4008116883116883,0.2173469387755102,0.10526315789473684
