language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6950549450549451,0.7931034482758621,0.6185819070904646,0.5303419698976668,0.7472351323849733,0.45373991230494276,0.11650485436893204
fr,title_and_first_sentence_each_paragraph,0.4593301435406698,0.5783132530120482,0.38095238095238093,0.27762018289968593,0.3528987910953855,0.26878324056895486,0.023809523809523808
ge,title_and_first_sentence_each_paragraph,0.6027397260273971,0.7333333333333333,0.5116279069767442,0.4034474272919651,0.5680583900226757,0.38481278476302805,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.546916890080429,0.7132867132867133,0.4434782608695652,0.3676366577727654,0.45620926692355257,0.3321518628661485,0.13333333333333333
po,title_and_first_sentence_each_paragraph,0.618384401114206,0.7254901960784313,0.5388349514563107,0.4506940850834065,0.5112703046816348,0.4223353713955218,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.421875,0.6428571428571429,0.313953488372093,0.26727803242509124,0.40378787878787875,0.22627551020408163,0.10526315789473684
