language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6485714285714286,0.7800687285223368,0.5550122249388753,0.47388696732030866,0.6649084308666905,0.3964495135238124,0.07766990291262135
fr,title_and_first_sentence_each_paragraph,0.41379310344827586,0.5454545454545454,0.3333333333333333,0.23676207851457018,0.2638234781091924,0.2225139146567718,0.023809523809523808
ge,title_and_first_sentence_each_paragraph,0.5179856115107914,0.6792452830188679,0.4186046511627907,0.3378733656347758,0.42616213151927435,0.3081732693077231,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.45945945945945943,0.6071428571428571,0.3695652173913043,0.3189424134956571,0.4505157547220108,0.2775067526853241,0.03333333333333333
po,title_and_first_sentence_each_paragraph,0.5219941348973607,0.6592592592592592,0.4320388349514563,0.37883068378866697,0.460443524729239,0.3369202539315321,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.12173913043478263,0.2413793103448276,0.08139534883720931,0.08124613481756339,0.14710884353741496,0.06105442176870748,0.02631578947368421
