language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.7071672534825127,0.01631717783696447,0.7799377761145756,0.01803285677484095,0.6473786549348043,0.02741781417008315,0.7877890523528627,0.009949695699379634,0.12448433745863367,0.02185580514378883
fr,title_and_first_sentence_each_paragraph,0.5768274346518621,0.015047610797660803,0.6467390618787107,0.024979156226530304,0.5215830178170181,0.029077160436702245,0.7217399604857134,0.012258257929246098,0.10892018779342723,0.032481314342591945
ge,title_and_first_sentence_each_paragraph,0.6388518588336336,0.01497137642427451,0.7020374888167549,0.032020619521127426,0.5864103178884693,0.003109961232518169,0.7365477964388486,0.008785745107603698,0.1081239041496201,0.027169232727456364
it,title_and_first_sentence_each_paragraph,0.5625554605555487,0.044728620482354826,0.6471496005809731,0.07568086871840651,0.4981538461538461,0.025486096040532466,0.6971324358942365,0.028127487854425908,0.08250825082508251,0.03477113449786382
po,title_and_first_sentence_each_paragraph,0.6384918323505989,0.015032942689740422,0.6926438327602792,0.05118662372479263,0.5939632762521825,0.01814208647087041,0.7241287979745593,0.007284792981204237,0.046314102564102566,0.026509239299621106
ru,title_and_first_sentence_each_paragraph,0.5148210807367589,0.012158780444930493,0.6246293866044522,0.024096362255107813,0.43895642404504026,0.02697844480705219,0.6910902323305916,0.009625009067048374,0.1519510582010582,0.025079461878622377
