language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.6774153408803573,0.023884471386253332,0.7739393778930242,0.02766563925062259,0.6026968293061986,0.027978330883302153,0.766942481991861,0.013825052206751265,0.10502515979872161,0.015067634567100661
fr,title_and_first_sentence_each_paragraph,0.5242839212993226,0.009368233280447542,0.646800898585512,0.05947790199412541,0.44488807558905985,0.041540668951306266,0.6887834272198026,0.011294163551995494,0.0948356807511737,0.02993888960071228
ge,title_and_first_sentence_each_paragraph,0.5744871361327664,0.02169143810490845,0.6618716228702661,0.030332405629203824,0.5078473096365562,0.022845357940151027,0.6948234541534072,0.01061256733660709,0.034287940775375024,0.030031662161237108
it,title_and_first_sentence_each_paragraph,0.5204514756604762,0.058458044756718744,0.6288025842218071,0.03452496978316617,0.45102162916448635,0.08914086031979862,0.6750113077380685,0.03191282496563328,0.0627062706270627,0.015124012194573737
po,title_and_first_sentence_each_paragraph,0.6255711936008463,0.025073739825288637,0.6866978910322562,0.03292381398896739,0.5764207971737614,0.046579928205586145,0.7146288562653108,0.007852532467140263,0.046314102564102566,0.01514486669401508
ru,title_and_first_sentence_each_paragraph,0.40525729038314856,0.03174898755041015,0.5835426124472778,0.15170628539916237,0.31826100128758616,0.019456724589099004,0.6323323462393519,0.00996499039163196,0.12582671957671956,0.05485656620763875
