language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_1,raw_text,0.7030397505845675,0.787085514834206,0.6352112676056338,0.781681016606115,0.11046511627906977
en,fold_2,raw_text,0.6779089376053964,0.767175572519084,0.6072507552870091,0.7684059781053982,0.14619883040935672
en,fold_3,raw_text,0.6600660066006601,0.7168458781362007,0.6116207951070336,0.760408098702942,0.0935672514619883
fr,fold_1,raw_text,0.4672364672364672,0.6307692307692307,0.37104072398190047,0.6538998086312665,0.05714285714285714
fr,fold_2,raw_text,0.5102639296187683,0.6590909090909091,0.41626794258373206,0.6789510919144341,0.11428571428571428
fr,fold_3,raw_text,0.4969325153374234,0.648,0.40298507462686567,0.6737497882592084,0.056338028169014086
ge,fold_1,raw_text,0.5401459854014597,0.6851851851851852,0.4457831325301205,0.6786974588127205,0.06779661016949153
ge,fold_2,raw_text,0.5839416058394161,0.7547169811320755,0.47619047619047616,0.7041231126596981,0.0847457627118644
ge,fold_3,raw_text,0.5676274944567627,0.6994535519125683,0.47761194029850745,0.6882544995610185,0.034482758620689655
it,fold_1,raw_text,0.5134706814580031,0.6778242677824268,0.413265306122449,0.6689614201845122,0.0297029702970297
it,fold_2,raw_text,0.4953271028037383,0.6309523809523809,0.4076923076923077,0.6584359975961538,0.07920792079207921
it,fold_3,raw_text,0.5411392405063291,0.6653696498054474,0.456,0.6866140519730509,0.07920792079207921
po,fold_1,raw_text,0.5653846153846154,0.6621621621621622,0.49328859060402686,0.6853697854980918,0.06153846153846154
po,fold_2,raw_text,0.5749559082892417,0.6653061224489796,0.5062111801242236,0.6833776989056491,0.09230769230769231
po,fold_3,raw_text,0.5771812080536913,0.6798418972332015,0.5014577259475219,0.677491973281175,0.046875
ru,fold_1,raw_text,0.27397260273972607,0.5357142857142857,0.18404907975460122,0.5739438722834203,0.06349206349206349
ru,fold_2,raw_text,0.32888888888888884,0.5873015873015873,0.22839506172839505,0.5964863592020722,0.125
ru,fold_3,raw_text,0.29464285714285715,0.4125,0.22916666666666666,0.5833333333333334,0.046875
