language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_paragraph,0.6869806094182825,0.792332268370607,0.6063569682151589,0.49393221681393246,0.6622912801798314,0.42531171946500695,0.13592233009708737
fr,title_and_first_paragraph,0.45410628019323673,0.5802469135802469,0.373015873015873,0.2613785639647709,0.29415937028718986,0.26070500927643786,0.09523809523809523
ge,title_and_first_paragraph,0.5460992907801417,0.7,0.4476744186046512,0.37624567370807965,0.5010645406487954,0.34700994432860865,0.02857142857142857
it,title_and_first_paragraph,0.521978021978022,0.7089552238805971,0.41304347826086957,0.34263777974958104,0.5067627779216534,0.299063822278108,0.13333333333333333
po,title_and_first_paragraph,0.5214899713467049,0.6363636363636364,0.441747572815534,0.3630539732722609,0.4871703345387555,0.3315434878404803,0.0
ru,title_and_first_paragraph,0.3076923076923077,0.5806451612903226,0.20930232558139536,0.19285559678416822,0.299512987012987,0.15306122448979595,0.07894736842105263
