language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.7087248322147651,0.7857142857142857,0.6454767726161369,0.5771069156997289,0.7010271184640933,0.5143636840354697,0.14563106796116504
fr,title_and_first_sentence_each_paragraph,0.4864864864864864,0.5625,0.42857142857142855,0.3597050134687834,0.5131149871309092,0.33850030921459495,0.07142857142857142
ge,title_and_first_sentence_each_paragraph,0.5734265734265734,0.7192982456140351,0.47674418604651164,0.34166186470213994,0.42536313324356806,0.33019558700673246,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.5384615384615384,0.7313432835820896,0.4260869565217391,0.3698751909160794,0.49645146520146516,0.3209041041183898,0.13333333333333333
po,title_and_first_sentence_each_paragraph,0.622478386167147,0.7659574468085106,0.5242718446601942,0.44493887141261707,0.639218198331499,0.4061344357396988,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.3709677419354839,0.6052631578947368,0.26744186046511625,0.2701914098972923,0.35753968253968255,0.23579931972789114,0.15789473684210525
