language,model_name,unit_of_analysis,f1-micro_mean,f1-micro_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,raw_text,0.6581141349899008,0.0013055258244004,0.7300181723079217,0.0268254187927845,0.599954425615278,0.0191968460478192,0.749628593153073,0.0047866466657834,0.1249756477693356,0.0092517967110074
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,title,0.4817096210849601,0.0522305577700803,0.5908133822847552,0.0527949586341734,0.4076329007096855,0.0547688513464244,0.6402000986380982,0.0266667283356059,0.0454899668809662,0.0259906647336411
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_10_sentences,0.6038536850162356,0.0071899864994868,0.6765911433367989,0.0404619885726042,0.5466040898966632,0.0189441600064979,0.7138963560760038,0.0031812773473684,0.0512370933177479,0.0175368527418161
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_5_sentences,0.5945982670352442,0.0202154895781553,0.6713634286389705,0.0522237205101941,0.534730487931351,0.0110367185162489,0.7071039250301037,0.0154027181844429,0.0570816286771868,0.0525499245098792
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_paragraph,0.5777924719572317,0.0197281686462169,0.6404630833346707,0.0281951047853393,0.5263665417414743,0.0144104832869558,0.6962554263191278,0.0093328227890284,0.0739333722969024,0.035525689801097
ge,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_sentence_each_paragraph,0.607281022224354,0.0167855118548541,0.6767686404345641,0.0379519300625965,0.5515009576329483,0.0174767658584244,0.7160079020609548,0.0087003950575885,0.0797779076563413,0.0436084200630973
it,AshtonIsNotHere-xlm-roberta-long-base-4096,raw_text,0.6121948637465718,0.0478798786223036,0.6561729886299562,0.0590346549571742,0.5739321472178616,0.0399794714115188,0.7301987921153718,0.0312431583290872,0.0957095709570957,0.0347711344978638
it,AshtonIsNotHere-xlm-roberta-long-base-4096,title,0.4736150450903833,0.0351229936472908,0.5773924547006679,0.0135966667064312,0.4024716553287981,0.0458005711706547,0.6461212825575949,0.0183385303170876,0.0561056105610561,0.0057163392989071
it,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_10_sentences,0.5729184122174417,0.0373485225179693,0.625061021002861,0.0510331457599616,0.528968253968254,0.0270511539161178,0.7046566572624222,0.0240333072091,0.0924092409240924,0.0206105544501597
it,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_5_sentences,0.5522362469228034,0.012114422953871,0.6307706753035242,0.0479707509283048,0.4925302633874062,0.0114777027114024,0.6912703722008887,0.0083719947657722,0.099009900990099,0.0297029702970297
it,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_paragraph,0.5226288908403998,0.0485301620373101,0.6048553561898758,0.0400243533883827,0.4604139194139194,0.05235201780317,0.6741344098820498,0.0286414106017679,0.0627062706270627,0.0249169453309265
it,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_sentence_each_paragraph,0.5596549466209472,0.0406715924025926,0.6389936734764321,0.0384607019798512,0.4979647653933368,0.0414856693646422,0.6962814433408412,0.0254011410583886,0.0759075907590759,0.0206105544501597
po,AshtonIsNotHere-xlm-roberta-long-base-4096,raw_text,0.6698338198966988,0.0122173309421105,0.7244588237636496,0.0538631561880929,0.624977632888997,0.0189519073548645,0.7472824948159879,0.0023241983444162,0.0721955128205128,0.0092488221570053
po,AshtonIsNotHere-xlm-roberta-long-base-4096,title,0.5134906632947736,0.0284316493641089,0.6044477482771828,0.0724486447157858,0.4500985854344239,0.0395007633972122,0.6434707400584551,0.0143076858957745,0.0411858974358974,0.0086047395888838
po,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_10_sentences,0.6358581405768421,0.019075523405132,0.6999751546183156,0.0859044343316763,0.5874540570323757,0.0291556614226851,0.7233436712351602,0.010118902539273,0.0669871794871794,0.0086181600383004
po,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_5_sentences,0.6105578589118102,0.0143433717584585,0.6789909345996114,0.0673577870382509,0.560286985276415,0.0506174201091939,0.7049255714331571,0.0058071657106227,0.0565705128205128,0.0232382846775198
po,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_paragraph,0.583599529417192,0.0285956233610862,0.6408951701434432,0.0716660666006056,0.5379529109572045,0.0102702272516304,0.685946548719837,0.0149599713452697,0.0411858974358974,0.0176274766749256
po,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_sentence_each_paragraph,0.637180021219332,0.0159414716917479,0.7250525739636448,0.0664070896796181,0.5715760313045973,0.0338938618612457,0.7257279860145646,0.0058684320585412,0.0617788461538461,0.0150254807000066
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,raw_text,0.5349720454983613,0.0120504028847641,0.6264959789549954,0.0256722547732118,0.4684588729834129,0.0336693181264943,0.7045463740629264,0.0141742947232968,0.167906746031746,0.0612850183149207
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,title,0.3953267601890939,0.0583517606183615,0.4763940343173518,0.0645186469024915,0.3379140473124795,0.0529435001757105,0.6297387210921946,0.0287280424219421,0.0734953703703703,0.0334998973111256
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_10_sentences,0.4744589891876714,0.0210869712884463,0.5732715007186232,0.0472891911334413,0.4057900350930344,0.0209474655655152,0.6707501775535086,0.0110745726381897,0.1049933862433862,0.0465374100909296
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_5_sentences,0.5016639923931776,0.060663800307712,0.6024812326913187,0.0591278238738089,0.4305618672523921,0.0616806848328045,0.6851035989958172,0.0313184392984412,0.1049107142857142,0.0337784507821909
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_paragraph,0.46347261663286,0.0467906163991772,0.5484798962736862,0.0406431465156884,0.4018310232522911,0.0505351164788286,0.6659835953671608,0.0241930797163559,0.1154100529100529,0.0375163121348417
ru,AshtonIsNotHere-xlm-roberta-long-base-4096,title_and_first_sentence_each_paragraph,0.4884075041702799,0.0116058472265265,0.6161777596701112,0.0193782074034806,0.4053387487692191,0.0230930735791819,0.6756736112175391,0.0091143458770486,0.1154100529100529,0.0375163121348417
