language,fold,unit_of_analysis,f1-mico,precision-micro,recall-micro,roc-auc,accuracy
en,fold_1,raw_text,0.6205787781350484,0.7228464419475655,0.543661971830986,0.7282503027588382,0.06976744186046512
en,fold_2,raw_text,0.6118038237738985,0.6802218114602587,0.5558912386706949,0.7280033560559017,0.06432748538011696
en,fold_3,raw_text,0.5752961082910321,0.6439393939393939,0.5198776758409785,0.7059158494147421,0.04093567251461988
fr,fold_1,raw_text,0.37536656891495607,0.5333333333333333,0.2895927601809955,0.6079057345042,0.0
fr,fold_2,raw_text,0.4072948328267478,0.5583333333333333,0.32057416267942584,0.6259161345174042,0.07142857142857142
fr,fold_3,raw_text,0.4,0.5241935483870968,0.32338308457711445,0.624491037874938,0.07042253521126761
ge,fold_1,raw_text,0.4622871046228711,0.5864197530864198,0.3815261044176707,0.6327041267322322,0.03389830508474576
ge,fold_2,raw_text,0.4723618090452262,0.6438356164383562,0.373015873015873,0.6412117692605498,0.01694915254237288
ge,fold_3,raw_text,0.4988962472406181,0.6108108108108108,0.4216417910447761,0.6446444249341527,0.06896551724137931
it,fold_1,raw_text,0.4491114701130856,0.6123348017621145,0.35459183673469385,0.6342430807939614,0.0594059405940594
it,fold_2,raw_text,0.3910256410256411,0.5213675213675214,0.3128205128205128,0.6017227564102564,0.019801980198019802
it,fold_3,raw_text,0.4205298013245033,0.5545851528384279,0.33866666666666667,0.6202476740455567,0.04950495049504951
po,fold_1,raw_text,0.5019157088122606,0.5848214285714286,0.4395973154362416,0.643818265561258,0.07692307692307693
po,fold_2,raw_text,0.5191956124314443,0.6311111111111111,0.4409937888198758,0.649918663117421,0.03076923076923077
po,fold_3,raw_text,0.4697754749568221,0.576271186440678,0.3965014577259475,0.6078348156622505,0.015625
ru,fold_1,raw_text,0.16438356164383564,0.32142857142857145,0.11042944785276074,0.5287891328276321,0.015873015873015872
ru,fold_2,raw_text,0.1382488479262673,0.2727272727272727,0.09259259259259259,0.5190483398930265,0.03125
ru,fold_3,raw_text,0.21367521367521367,0.2777777777777778,0.1736111111111111,0.5435874704491727,0.078125
