language,model_name,unit_of_analysis,f1-micro_mean,f1-micro_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
ge,gpt2,title_and_first_paragraph,0.5168900742194965,0.0227512554610932,0.550989380989381,0.0155880305879174,0.4871456924594849,0.0310184994842245,0.6534911505341755,0.0205120450170727,0.0340931229300603,0.0169525111379755
ge,gpt2,title_and_first_sentence_each_paragraph,0.5472331073678361,0.019924653725858,0.5872819525137088,0.0410218963084976,0.5134237494874071,0.0186080033338816,0.6744904103664321,0.0091695628188934,0.0454899668809662,0.0259906647336411
ge,xlm-roberta-large,raw_text,0.6562367432475157,0.0053942062288161,0.6932366437233695,0.0039946526985269,0.6229908974918865,0.0065246224486823,0.7488568513320866,0.0073292663303788,0.1080264952269628,0.0201876320245263
ge,xlm-roberta-large,title,0.5669195753241324,0.0073963834594761,0.6231196078323161,0.01567791979944,0.520100539566463,0.0021695355359579,0.6885809131878226,0.0052465618031442,0.0625365283459964,0.0101398898731136
ge,xlm-roberta-large,title_and_10_sentences,0.6366747073670901,0.0192303334005351,0.6641418707874404,0.0233686391774651,0.6117490573523661,0.0233051567511097,0.7356176691161948,0.0167070500206363,0.0908825248392752,0.0093922610636985
ge,xlm-roberta-large,title_and_5_sentences,0.6287430015608236,0.0092273208662884,0.6629010889620296,0.0165642040212701,0.5980310724061848,0.0055994245860082,0.7299149939381667,0.0047453291131963,0.0566919929865575,0.0389747694792033
ge,xlm-roberta-large,title_and_first_paragraph,0.6046179421179422,0.0132607043585212,0.6675810434447369,0.0355992432456524,0.5545367920390398,0.0348565856373916,0.7131375406719279,0.0096556083493736,0.0794856808883693,0.0091107289702629
ge,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.623864281502717,0.0131718598673968,0.6719703716114291,0.0313400609440699,0.5825840676137385,0.0006598644984806,0.7262224036383628,0.0114343737962971,0.0910773426845899,0.0495290607882009
it,EleutherAI-gpt-neo-1.3B,raw_text,0.5166456749226902,0.0230705099173357,0.658048766180085,0.0242783843478974,0.4256525379382522,0.0264289787556671,0.6713371565845723,0.0142384612826938,0.0627062706270627,0.0285816964945359
it,EleutherAI-gpt-neo-1.3B,title,0.4285695275610433,0.0331694198838874,0.4965660391901796,0.0430775356929933,0.380608756323042,0.05484095851305,0.61660866693285,0.0178334140027684,0.0231023102310231,0.0206105544501597
it,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.5160535297739077,0.0274916025362946,0.6587920282639447,0.0121168768200675,0.4247287633001919,0.0339718805114075,0.6712059283138604,0.0157558626051867,0.0693069306930693,0.0261955575352929
it,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.5110283547250295,0.0468482688697228,0.589869489143934,0.0548886962684268,0.4510856445142159,0.0436043354477044,0.6665024718293867,0.0289811608652674,0.0594059405940594,0.0099009900990099
it,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.4837547875450728,0.0377174590379874,0.6254415391602622,0.0480849141704854,0.395105180533752,0.03655893805604,0.6531804671767751,0.0202989042343641,0.066006600660066,0.0206105544501597
it,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.5059369372234869,0.0365667727190457,0.6482616480611669,0.051295430690362,0.4153793825222396,0.0335367952469601,0.665215572855575,0.0220460435773978,0.0627062706270627,0.0228653571956287
it,EleutherAI-gpt-neo-125M,raw_text,0.42022230415441,0.0290441353990124,0.5627624919893547,0.0460316541337489,0.3353596720739578,0.0210811061216676,0.6187378370832581,0.0163126509263482,0.0429042904290429,0.0206105544501597
it,EleutherAI-gpt-neo-125M,title,0.3242236230608323,0.0248844566518872,0.4347163865546218,0.0135822189118784,0.2589870922728065,0.0280968704607909,0.5664266012398556,0.0085316768523972,0.0165016501650165,0.0114326785978143
it,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.4548280326572273,0.0297405533317902,0.5808281775086753,0.0629037413902929,0.3742817024245595,0.013653590049367,0.6357333113274937,0.0192747719360252,0.0429042904290429,0.0114326785978143
it,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.4223312612145281,0.0285208270362139,0.5406513264439486,0.0443593397286218,0.3468512122797837,0.0241652032173,0.6180052518651402,0.017114198322436,0.0363036303630363,0.0206105544501597
it,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.3771203868518635,0.0323571729070657,0.4906352618028549,0.0430572689378072,0.3078390022675737,0.0361182955792319,0.5936884618871118,0.0153821407329374,0.0198019801980198,0.0099009900990099
it,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.427180610999664,0.0189554350259198,0.5464549731182795,0.0553446548765029,0.3516804465375894,0.0108577554758515,0.6200095220896272,0.0144124778367083,0.0297029702970297,0.0099009900990099
it,bert-base-multilingual-cased,raw_text,0.5755847895356306,0.0259222989656989,0.6349174168152164,0.0168886538802188,0.5266310832025117,0.0322280969261436,0.7065690113105217,0.0176093440302074,0.0825082508250825,0.0114326785978143
it,bert-base-multilingual-cased,title,0.4674405380441747,0.0321005790942553,0.576733771407202,0.0272761925351423,0.3932932147217862,0.0340289215338565,0.642685880448922,0.0174938163096442,0.0528052805280528,0.0228653571956287
it,bert-base-multilingual-cased,title_and_10_sentences,0.5491264072288637,0.031552970879702,0.6226992424913449,0.0600459756069638,0.4918632478632478,0.0129557313662946,0.6891469385396624,0.0207276489304418,0.0726072607260726,0.0249169453309265
it,bert-base-multilingual-cased,title_and_5_sentences,0.528198680483849,0.0187182944827386,0.6091038704104474,0.0297009413309599,0.4671597767312053,0.0272860501115866,0.677196751669712,0.0130126257734258,0.0561056105610561,0.0057163392989071
it,bert-base-multilingual-cased,title_and_first_paragraph,0.5217805034471701,0.0317800589001072,0.5913061560529287,0.0345394937095731,0.4676239316239316,0.0364118935469188,0.6732315895644277,0.0185985391605472,0.0627062706270627,0.0228653571956287
it,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5654883363922042,0.0395456727626582,0.6321358738505068,0.0466126808181809,0.5128780743066458,0.0466949990210286,0.6999803112788808,0.0248933319539633,0.0594059405940594,0.0261955575352929
it,distilbert-base-multilingual-cased,raw_text,0.5666094342804996,0.0571081700788266,0.623083477742976,0.0711441917762119,0.5199004011861155,0.0492538971334315,0.7006185782739717,0.0370770725432901,0.0825082508250825,0.0285816964945359
it,distilbert-base-multilingual-cased,title,0.456927875603356,0.0231999144301409,0.5544970491190165,0.0332331322200392,0.3889774986917844,0.0225745724615579,0.6358489920736353,0.0126957996018332,0.0231023102310231,0.0151240121945737
it,distilbert-base-multilingual-cased,title_and_10_sentences,0.5325915234493889,0.0332594105637225,0.6066751349009413,0.0251897494551499,0.4754697366125937,0.0424112333730189,0.6800586506529006,0.0197782487049488,0.0561056105610561,0.0151240121945737
it,distilbert-base-multilingual-cased,title_and_5_sentences,0.5268125353323287,0.0157880729378351,0.599138480805197,0.054562419575472,0.4721170416884703,0.0180664104521238,0.675761009140889,0.0118044377469171,0.0693069306930693,0.0198019801980198
it,distilbert-base-multilingual-cased,title_and_first_paragraph,0.4986947563221919,0.0661156697822198,0.5511909241991876,0.0411470361829051,0.4573537414965986,0.0825314418340231,0.6596535056940344,0.0391479112894428,0.0297029702970297,0.0
it,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.5206922184932367,0.027822303483975,0.5976329403670332,0.0391852617264095,0.4615689865689865,0.0235403802714681,0.6724627688651853,0.0164591717239847,0.0594059405940594,0.0171490178967215
it,facebook-mbart-large-50,raw_text,0.6344472877831823,0.0305646049612385,0.6919796467311264,0.0621579590399061,0.5870828536542823,0.0137753718563783,0.7435815251368374,0.0190674315933994,0.0957095709570957,0.0488404243793687
it,facebook-mbart-large-50,title,0.4917719992600613,0.0264427548893615,0.5783111918693188,0.0310536124877659,0.4277751613465899,0.0232210554647584,0.6553623144555741,0.0159255364587808,0.0495049504950495,0.0171490178967215
it,facebook-mbart-large-50,title_and_10_sentences,0.5592490101319288,0.0425794511426695,0.6368646408308121,0.0594668209137618,0.499265306122449,0.0382234189485992,0.6958092358322965,0.0278569783072879,0.0759075907590759,0.0302480243891474
it,facebook-mbart-large-50,title_and_5_sentences,0.5442060728257103,0.0241250750034671,0.6103446668313869,0.0351477763019574,0.4922996685853829,0.0351861226764983,0.6870293619230533,0.016255383721928,0.0627062706270627,0.0347711344978638
it,facebook-mbart-large-50,title_and_first_paragraph,0.5395696860564426,0.0414135516021419,0.603593062389025,0.0320017182162814,0.4900753532182103,0.0605971759411069,0.6843642291123785,0.0256798312828463,0.0792079207920792,0.0261955575352929
it,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.5808832577753984,0.0286398426272446,0.6519545952994873,0.0709709483723982,0.5255203209488924,0.006686017861621,0.7086864884788341,0.0178964016834484,0.0693069306930693,0.0453720365837211
it,gpt2,raw_text,0.5329319813908188,0.0126587649753956,0.5723446147296722,0.0091039336477892,0.498640502354788,0.0155148166829919,0.6794482762429905,0.0080632947279597,0.0429042904290429,0.0151240121945737
it,gpt2,title,0.3984783302540312,0.031674780691555,0.4741885028358332,0.023865012937512,0.3438972614686901,0.0349933325462227,0.6006122507341276,0.0168801285039966,0.0198019801980198,0.0099009900990099
it,gpt2,title_and_10_sentences,0.5091264771652783,0.0193278927923085,0.5591746169510978,0.0272587983084002,0.4687870225013082,0.0339311261465479,0.664914322977795,0.0116115811284019,0.033003300330033,0.0151240121945737
it,gpt2,title_and_5_sentences,0.4844152597112357,0.0129067352998399,0.5560237084256602,0.0287116732619085,0.4294467120181406,0.0070284499284118,0.6502146263323307,0.0074535801683381,0.033003300330033,0.0151240121945737
it,gpt2,title_and_first_paragraph,0.4613212994835085,0.0312064568287235,0.5199041360724413,0.0545940903403572,0.4156602128030699,0.0220441563922194,0.6352953092606782,0.0187831224565154,0.0165016501650165,0.0151240121945737
it,gpt2,title_and_first_sentence_each_paragraph,0.4972085111523328,0.0176127547046394,0.5640710401267469,0.0256729398852806,0.4454590964590965,0.0270386794081023,0.6578871365382016,0.0127550005267143,0.0495049504950495,0.0099009900990099
it,xlm-roberta-large,raw_text,0.6184135647461267,0.0260137827110812,0.6635828797742672,0.0311200393927555,0.5795665445665446,0.0306295688582978,0.734495570159181,0.0188745426433105,0.1089108910891089,0.0198019801980198
it,xlm-roberta-large,title,0.5154201238688091,0.0348833101379136,0.5742624397969648,0.0250836480024404,0.4678421419849991,0.0409970039375142,0.6690876978507988,0.0218595995887805,0.0693069306930693,0.0356985274798414
it,xlm-roberta-large,title_and_10_sentences,0.5936074440876445,0.0230320946583207,0.6191137470607362,0.0349341928952221,0.5719019710448282,0.0401922757023365,0.7192592667698635,0.0161888337892015,0.066006600660066,0.0151240121945737
it,xlm-roberta-large,title_and_5_sentences,0.5720097931238564,0.0096311234866711,0.5904449141293086,0.0175168461463513,0.5551737310308739,0.0180898107742918,0.7053142657127797,0.0084938438866563,0.0759075907590759,0.0114326785978143
it,xlm-roberta-large,title_and_first_paragraph,0.5468096779932606,0.0298886672031414,0.6001029260625877,0.0514659145665088,0.5061145996860282,0.0511008106024928,0.6889723424621975,0.018070519145308,0.066006600660066,0.0302480243891474
it,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.575359089994937,0.0081832275407999,0.6166385140202221,0.0486889364623132,0.5427132391418106,0.0355875977798818,0.7066356642334606,0.0066823197503691,0.0693069306930693,0.0198019801980198
po,EleutherAI-gpt-neo-1.3B,raw_text,0.5725072439091828,0.006267923706033,0.6691033939481145,0.0094317395624635,0.5003191655585908,0.0065360974439115,0.6820798192283054,0.0040961384344157,0.0669070512820512,0.0231872529519474
po,EleutherAI-gpt-neo-1.3B,title,0.517478880362098,0.0131563505511985,0.5520709276004513,0.0880450259711526,0.4962492729802747,0.0431597749655924,0.6346130574562735,0.0129643175851152,0.0154647435897435,0.0153852413734824
po,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.589644692987303,0.0230641381586516,0.6815163672306529,0.0834320704836925,0.5226185017339297,0.0120024541779437,0.6933743413194607,0.0148333329485769,0.0359775641025641,0.0233956521536434
po,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.6073108328331575,0.0255064789746676,0.6525903910625658,0.053700431925519,0.5688918361958981,0.0048160283011488,0.7014670162699886,0.0116321969904742,0.0568108974358974,0.0358812456335477
po,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.5406415829848713,0.0387461791866933,0.6102725480556037,0.0406947098536759,0.4867963859852999,0.0505127874867781,0.6581360290553451,0.0163509507202625,0.0463141025641025,0.015144866694015
po,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.6099530001662585,0.0257313968639465,0.699348563386398,0.043343070269487,0.5411897970243165,0.0189435456878087,0.7067661321251534,0.011958367422424,0.056650641025641,0.0084659534664824
po,EleutherAI-gpt-neo-125M,raw_text,0.4969622654001757,0.0250796720120137,0.5974012420410726,0.0295049676268754,0.4256975206606883,0.025294171317614,0.6338572481136432,0.0227415688904982,0.0411057692307692,0.0319295565133938
po,EleutherAI-gpt-neo-125M,title,0.4366816181394853,0.0284828095676045,0.5085274482289407,0.0379599194150704,0.3837475963331266,0.0345619787169654,0.5901044687751724,0.0091695047650463,0.0052083333333333,0.0090210979560879
po,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.5393973887390989,0.0224708408850318,0.6046905025046289,0.0519496390427973,0.4880703542411587,0.0157342567433627,0.6564801832524273,0.0098372269604297,0.0154647435897435,0.0153852413734824
po,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.5380249274483117,0.018584153623378,0.5994520415305732,0.0522950890519507,0.4894156420332108,0.0095719665193969,0.6549006604589928,0.0090059363076408,0.0205929487179487,0.0234745556836833
po,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.4904125439385012,0.0270761263664301,0.5344216564513594,0.0456846048814835,0.4550587670142466,0.0337640254134763,0.6178757470877173,0.008512921394753,0.0257211538461538,0.0087435257112852
po,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.537727493997348,0.0301126022376532,0.604396199197112,0.0253120034183098,0.4881959787124654,0.0622610239851248,0.6560996395240354,0.017083544662919,0.0206730769230769,0.0091598840784892
po,bert-base-multilingual-cased,raw_text,0.6543363273739521,0.0152882520967426,0.7253258448811252,0.0296913963475432,0.5963003734988513,0.0118252411953208,0.7362876076812301,0.0101900050252066,0.0773237179487179,0.0154002574727445
po,bert-base-multilingual-cased,title,0.5302964392285493,0.0150776319880946,0.6026942092515862,0.0494527331906101,0.47581019985634,0.0273938545487744,0.651483119040175,0.0123631443266832,0.0051282051282051,0.0088823118336865
po,bert-base-multilingual-cased,title_and_10_sentences,0.6143469371180994,0.0183189646841338,0.6716853322123378,0.0651853807074981,0.5719883518041007,0.0542452938641739,0.708480399646119,0.0103656938517162,0.0617788461538461,0.0264412150123885
po,bert-base-multilingual-cased,title_and_5_sentences,0.6156938988592902,0.0221362636548214,0.6784728585572478,0.0591087103341122,0.5651313257805519,0.0074881673786873,0.7090822610907376,0.009880453424337,0.056650641025641,0.0175601468851826
po,bert-base-multilingual-cased,title_and_first_paragraph,0.5898223766728539,0.0172366600503667,0.6391293614724588,0.0410180528776508,0.5483614513795013,0.0070461935759817,0.689350802159157,0.0049392170985994,0.0463141025641025,0.015144866694015
po,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.6372605173776281,0.0235212827806791,0.6851413200503846,0.013182261150609,0.5962690382751958,0.0372589277520992,0.7229943364822572,0.0217259101773757,0.0667467948717948,0.0468696578152427
po,distilbert-base-multilingual-cased,raw_text,0.6259795455409046,0.0146020698703167,0.667248847543636,0.0340313542009491,0.5901125884511127,0.0100161757447551,0.7144343830138142,0.0078911966956235,0.0514423076923077,0.0174870514225704
po,distilbert-base-multilingual-cased,title,0.5095361856857575,0.0362632618467543,0.5921580655018694,0.0501617943889315,0.4475724843274256,0.0318252098252976,0.6394744583784687,0.0163885055917022,0.0102564102564102,0.0088823118336865
po,distilbert-base-multilingual-cased,title_and_10_sentences,0.6168668177488751,0.0350817255299263,0.6640916766448681,0.0601219920879254,0.576749746127973,0.0185911994142914,0.7085677040641785,0.0181101696821911,0.0411858974358974,0.0086047395888838
po,distilbert-base-multilingual-cased,title_and_5_sentences,0.6075133165124754,0.0330549235871018,0.6537906380940369,0.0720817780346094,0.5693720733113788,0.0156504587235937,0.7015808536542189,0.0219849083235833,0.0514423076923077,0.0353912775918841
po,distilbert-base-multilingual-cased,title_and_first_paragraph,0.5843492410399723,0.0343694303512945,0.6193646008820037,0.0371292968167016,0.5530851300043133,0.0320137502284933,0.6834395713433711,0.0151821856457188,0.0411057692307692,0.0319295565133938
po,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.60779254707413,0.0222640478452547,0.6788175130767723,0.0497028706742624,0.5510067964824014,0.0093118158513393,0.7037484656071064,0.0119979077542455,0.0309294871794871,0.0002775722448027
po,facebook-mbart-large-50,raw_text,0.6812947978050365,0.02702518784622,0.7234071159665446,0.0304993872057018,0.6439805318934443,0.0273305594047842,0.75468078237833,0.0132337172843679,0.1081730769230769,0.014669371444608
po,facebook-mbart-large-50,title,0.5453268376559449,0.0187388904459267,0.6060502469962793,0.0789279708302533,0.5004813714222193,0.027053606723463,0.6597244510878651,0.0108841808159323,0.0310096153846153,0.0157465684953483
po,facebook-mbart-large-50,title_and_10_sentences,0.6413572220001044,0.0054331093962388,0.7328031365548897,0.0247414858154721,0.5708275306454235,0.0171670367729099,0.7284304234627609,0.0069773182519073,0.0720352564102564,0.0231073684050244
po,facebook-mbart-large-50,title_and_5_sentences,0.6250148783606105,0.0127998461904053,0.6808488520597583,0.0316260545983915,0.5783085671635781,0.0142503785399386,0.7146630947011734,0.0010516805764411,0.0721153846153846,0.0174936590371733
po,facebook-mbart-large-50,title_and_first_paragraph,0.5899295209755574,0.0420948515193998,0.6486149299616791,0.0574679115399892,0.5415346262728694,0.0361207102543791,0.6905253710712822,0.0211936439180722,0.0309294871794871,0.0307704827469648
po,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.6522321460748336,0.0122033285838489,0.6941946774053979,0.0541282725786569,0.6178146276226945,0.0260773913322588,0.7339768493611508,0.0015499936351776,0.0720352564102564,0.0231073684050244
po,gpt2,raw_text,0.5872269878856619,0.0177163914108384,0.6127929942210941,0.0490207862157067,0.5652980688711351,0.0084873832889328,0.6845673263655604,0.007359253278525,0.025801282051282,0.0090243001444237
po,gpt2,title,0.4690537357710863,0.010374704711553,0.4999075281581722,0.0541893140285364,0.4455895743599036,0.0256774063959092,0.5996345526219936,0.0059413181259584,0.0102564102564102,0.0177646236673731
po,gpt2,title_and_10_sentences,0.5717253752125425,0.021490729601915,0.6078542530986678,0.0504039562209434,0.5420435046335013,0.0283747892839668,0.6744716695550945,0.0065767539463299,0.0463942307692307,0.000416358367204
po,gpt2,title_and_5_sentences,0.5622569107542771,0.0250362089033093,0.5880406851354519,0.0736772578825561,0.5428040573017735,0.0164615610142939,0.6660502536230135,0.0141116027471378,0.0308493589743589,0.0152645808087953
po,gpt2,title_and_first_paragraph,0.5311825698499283,0.0127912080199411,0.5892772570031756,0.0339158252481918,0.4844331996836419,0.0159392928292023,0.6496252032269162,0.007914901207811,0.0205929487179487,0.0088137383374628
po,gpt2,title_and_first_sentence_each_paragraph,0.5834296133944229,0.0120199531924888,0.6137564695365386,0.0475490463207098,0.5594358298573922,0.039754864551814,0.6829041542626856,0.0118739280197959,0.0411858974358974,0.0086047395888838
po,xlm-roberta-large,raw_text,0.6828960220607164,0.0237493194002521,0.6959026812741708,0.0435655229920153,0.6722193817290975,0.0341081297772193,0.7556322818981492,0.0120209662056922,0.0979166666666666,0.0084966129114176
po,xlm-roberta-large,title,0.5560066558700583,0.0350111806280234,0.5990058526958896,0.0600552303598408,0.5202859417142154,0.0306820898969973,0.6642851481218252,0.0168054911989973,0.0205929487179487,0.0234745556836833
po,xlm-roberta-large,title_and_10_sentences,0.6548447274139976,0.0314220820276509,0.6820802473156018,0.0705532184810199,0.6331256417694845,0.0325940550343526,0.7353250515153912,0.0176455075158112,0.0669871794871794,0.0234018260721433
po,xlm-roberta-large,title_and_5_sentences,0.6367224660007796,0.0155307409130284,0.6640654743037776,0.0490916406134748,0.6141522347402423,0.0320716533244349,0.7215376122352964,0.0040598112103521,0.0670673076923076,0.032224990015652
po,xlm-roberta-large,title_and_first_paragraph,0.5998568002863819,0.0330279460173624,0.6311266755319617,0.020897831160809,0.573021705243021,0.0543825332423045,0.6938600088803573,0.0102957928918484,0.0669070512820512,0.0353229085871368
po,xlm-roberta-large,title_and_first_sentence_each_paragraph,0.6638645916581477,0.003459477603465,0.6920686050945718,0.0457425523615125,0.6412593300273963,0.0402764539640685,0.7419373582738432,0.0098333873449975,0.0721955128205128,0.0236413513225661
ru,EleutherAI-gpt-neo-1.3B,raw_text,0.2991681162571573,0.027736403852029,0.5118386243386244,0.0898133293859132,0.2138702693832209,0.0258287892998252,0.5845878549396085,0.0113234843341109,0.0784556878306878,0.0411559405950174
ru,EleutherAI-gpt-neo-1.3B,title,0.2365459431115481,0.065293003952921,0.3701931596668439,0.0581653474317883,0.1761925951172713,0.0626172235476495,0.5564393842003854,0.0256481886548151,0.0469576719576719,0.0269201018372146
ru,EleutherAI-gpt-neo-1.3B,title_and_10_sentences,0.3760336978662448,0.0200376979686945,0.5511680911680912,0.0044455400797241,0.2857226261708197,0.0224358812081228,0.6181300798839017,0.0098562168889206,0.0889550264550264,0.0323347771585175
ru,EleutherAI-gpt-neo-1.3B,title_and_5_sentences,0.3788865664085843,0.0437830982160833,0.5429535293876379,0.0596753212195788,0.2914063091721579,0.0376663938026411,0.6195784575841657,0.0226817156815992,0.1202876984126984,0.0230574742904294
ru,EleutherAI-gpt-neo-1.3B,title_and_first_paragraph,0.2819574155118321,0.0234859089143081,0.5535105178940795,0.1506409329446745,0.1924972859703602,0.0180528992332452,0.5782554652615745,0.0098026591131605,0.0784556878306878,0.0151316785671849
ru,EleutherAI-gpt-neo-1.3B,title_and_first_sentence_each_paragraph,0.3712477726824727,0.0135637234774511,0.5538375605168112,0.0737111211453334,0.2828807846701507,0.0321121201472905,0.6166123865095242,0.008998016122912,0.0944940476190476,0.0688837019330901
ru,EleutherAI-gpt-neo-125M,raw_text,0.1721025410817721,0.0383010593221117,0.2906445406445406,0.026779083513078,0.1255443838521548,0.0425716578656882,0.5304749810566104,0.0123561237975855,0.0417493386243386,0.0324269095906157
ru,EleutherAI-gpt-neo-125M,title,0.1800182694963142,0.0105495813526286,0.3206405271940301,0.0530345716089489,0.1257637153172258,0.0027689346401798,0.53414635340263,0.0051242844230251,0.0367890211640211,0.0244095167594509
ru,EleutherAI-gpt-neo-125M,title_and_10_sentences,0.2487285323630705,0.0141447953567039,0.4201671275211451,0.0612291619653668,0.1789413390896008,0.022574254869315,0.5623067795134015,0.0023910804699852,0.0733300264550264,0.0093995507323676
ru,EleutherAI-gpt-neo-125M,title_and_5_sentences,0.1977694611989875,0.0318569685038976,0.416989092180908,0.0851194600336773,0.1330284783761266,0.0302860054489327,0.5455672542748664,0.0092265286284995,0.0575396825396825,0.0178312891547804
ru,EleutherAI-gpt-neo-125M,title_and_first_paragraph,0.2124768154316486,0.0256388393152216,0.383530910043086,0.0604112048178909,0.1498649296876972,0.0282205868443373,0.5484588473371677,0.0067018742250023,0.0314980158730158,0.0159984656972918
ru,EleutherAI-gpt-neo-125M,title_and_first_sentence_each_paragraph,0.2128768222450484,0.0190339178125624,0.3303088803088803,0.0404498894564988,0.1573111540306496,0.01322883428124,0.5446373610674692,0.0062391194365422,0.0208333333333333,0.0180421959121758
ru,bert-base-multilingual-cased,raw_text,0.552708165487214,0.0227728654881706,0.6324831183270385,0.056547453490771,0.4977546138503875,0.0685468257251299,0.7177133336614597,0.0259722351169144,0.1521164021164021,0.0564132988861248
ru,bert-base-multilingual-cased,title,0.3602283539146257,0.0167224867473276,0.4927536231884058,0.0210139233424398,0.284436617940367,0.0208801797187778,0.6111532022415624,0.0105584895537522,0.0628306878306878,0.0156354945020646
ru,bert-base-multilingual-cased,title_and_10_sentences,0.5048678011474713,0.0193153389571369,0.6015627393902252,0.0044252957795454,0.435380847787119,0.0271025996624315,0.6870617485378859,0.0132090640781681,0.1363260582010582,0.0340571341468403
ru,bert-base-multilingual-cased,title_and_5_sentences,0.4809117076756979,0.0115169097842494,0.578336574369691,0.0208780115165449,0.4127723497184983,0.0277635782086605,0.6744433195922368,0.0120607534016122,0.1312003968253968,0.0564316506133623
ru,bert-base-multilingual-cased,title_and_first_paragraph,0.4654778168335043,0.0164755097068056,0.5620957484235879,0.0148089284428559,0.3976226993865031,0.0229063119388364,0.6659060269010949,0.0128171934527046,0.0943287037037037,0.0165006683210454
ru,bert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.537555599216526,0.009077169030029,0.6222630218958248,0.0156857810543376,0.4738727309449873,0.0225471619373822,0.7063273365964974,0.0096634808182208,0.1782407407407407,0.0411693898422046
ru,distilbert-base-multilingual-cased,raw_text,0.5030260909898983,0.0185781773145376,0.6049089925037608,0.0532839928023508,0.4351110227473554,0.05042050898241,0.6870509966292783,0.0186831379643308,0.152199074074074,0.0611429972579291
ru,distilbert-base-multilingual-cased,title,0.3395654923499959,0.0170064807147259,0.5037410156710264,0.0694935868282799,0.2584466282915499,0.0206844221293682,0.6016292744746382,0.0063149332738031,0.0629133597883597,0.0274282831038193
ru,distilbert-base-multilingual-cased,title_and_10_sentences,0.4979514523633122,0.0293359740845518,0.5969076609852237,0.0382350238279943,0.4309831730162337,0.0564503368963263,0.6845031204523018,0.0234209992325294,0.1101190476190476,0.0283520221477048
ru,distilbert-base-multilingual-cased,title_and_5_sentences,0.4610351117191062,0.0613546565419203,0.5554884918718815,0.0520732346716214,0.3951516700749829,0.0672139043781404,0.6641919960316061,0.0369977755484424,0.1149966931216931,0.0497803960452845
ru,distilbert-base-multilingual-cased,title_and_first_paragraph,0.3934674180593341,0.0017497616938737,0.5478284635261379,0.0683970244251743,0.3103382438334722,0.0264535820853985,0.6273636232649427,0.0053839363840479,0.1101190476190476,0.0421947823772554
ru,distilbert-base-multilingual-cased,title_and_first_sentence_each_paragraph,0.4809820311473096,0.0092646215404138,0.5920780211398061,0.052886377256889,0.4084504153096518,0.0360550502224704,0.6739239249119698,0.0115699053651752,0.1313657407407407,0.0790709196016214
ru,facebook-mbart-large-50,raw_text,0.5977195365922795,0.012966113649681,0.675224292615597,0.0514680526670842,0.5380342851372163,0.0206025386803086,0.7411585402154937,0.0086806732965861,0.1937003968253968,0.0236032420694
ru,facebook-mbart-large-50,title,0.4481911308181103,0.0435960505494044,0.5342211800545134,0.0738905698619187,0.3867823600696811,0.0285740409017161,0.6574154822842061,0.0181644991606629,0.1258267195767195,0.0422911306433518
ru,facebook-mbart-large-50,title_and_10_sentences,0.5467752349166618,0.0163692274010324,0.6292186022263838,0.0578334141833341,0.4885079779848014,0.0520775044936007,0.7133055138662971,0.0192736372083475,0.183614417989418,0.0614270448088846
ru,facebook-mbart-large-50,title_and_5_sentences,0.5119363156091667,0.0240037511417219,0.5994735591651974,0.0558207905193494,0.4481273195485875,0.0192477756327666,0.6921621913777062,0.0099699454475277,0.1312830687830687,0.0801464870211022
ru,facebook-mbart-large-50,title_and_first_paragraph,0.4944414831205721,0.0154666940616689,0.5851917499194328,0.0213265910282817,0.4281034613345452,0.0126667264153536,0.6818363830695015,0.0052547394033505,0.1154927248677248,0.0517838691794592
ru,facebook-mbart-large-50,title_and_first_sentence_each_paragraph,0.5445784831030732,0.0032467347632027,0.6442464568500899,0.0305613489482838,0.4727429372112399,0.0210762932003931,0.7081537096890899,0.0036272473951465,0.1570767195767195,0.0014319203104901
