language,unit_of_analysis,f1-mico_mean,f1-mico_std,precision-micro_mean,precision-micro_std,recall-micro_mean,recall-micro_std,roc-auc_mean,roc-auc_std,accuracy_mean,accuracy_std
en,title_and_first_sentence_each_paragraph,0.6646206056823706,0.015138018121442663,0.6612469023378215,0.0366388292306193,0.6696932236297144,0.026203163948868145,0.7672824257440154,0.006028757089196253,0.07196609093793917,0.008673685353034019
fr,title_and_first_sentence_each_paragraph,0.4948626997928563,0.03731471950573176,0.5605311355311354,0.04246093190652197,0.44329906753084974,0.036292263279887445,0.6741880758827185,0.024293168452256018,0.0709590878604963,0.027870169112909408
ge,title_and_first_sentence_each_paragraph,0.5472331073678361,0.019924653725858027,0.5872819525137088,0.0410218963084976,0.5134237494874071,0.018608003333881667,0.6744904103664321,0.009169562818893496,0.04548996688096629,0.025990664733641148
it,title_and_first_sentence_each_paragraph,0.49720851115233283,0.01761275470463944,0.5640710401267469,0.025672939885280674,0.4454590964590965,0.027038679408102364,0.6578871365382016,0.012755000526714326,0.0495049504950495,0.009900990099009903
po,title_and_first_sentence_each_paragraph,0.5834296133944229,0.01201995319248887,0.6137564695365386,0.04754904632070988,0.5594358298573922,0.03975486455181402,0.6829041542626856,0.01187392801979597,0.041185897435897435,0.008604739588883846
ru,title_and_first_sentence_each_paragraph,0.1882330177297482,0.07920317833366951,0.3610427277872099,0.04865284015963723,0.13178507409932086,0.06753250157353313,0.5418128327187058,0.024532010551751204,0.02620701058201058,0.009167645436076037
