language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6956521739130435,0.7542857142857143,0.6454767726161369,0.5205120193487615,0.6182861942256459,0.4816148953091051,0.08737864077669903
fr,title_and_first_sentence_each_paragraph,0.4,0.5,0.3333333333333333,0.23486534752790794,0.2847592883307169,0.23605132962275818,0.047619047619047616
ge,title_and_first_sentence_each_paragraph,0.5124555160142349,0.6605504587155964,0.4186046511627907,0.3362405870667452,0.39811616954474094,0.30833666800053355,0.0
it,title_and_first_sentence_each_paragraph,0.4686648501362398,0.6277372262773723,0.3739130434782609,0.306995092169911,0.41353207949846604,0.2715688654974369,0.08333333333333333
po,title_and_first_sentence_each_paragraph,0.5682451253481893,0.6666666666666666,0.49514563106796117,0.48404501416917084,0.5579701155440072,0.4672014076149415,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.12612612612612614,0.28,0.08139534883720931,0.07664914450628735,0.1598639455782313,0.059353741496598646,0.05263157894736842
