language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6917098445595855,0.7355371900826446,0.6528117359413202,0.5129076160698108,0.589827192143553,0.4842916300907031,0.07766990291262135
fr,title_and_first_sentence_each_paragraph,0.41509433962264153,0.5116279069767442,0.3492063492063492,0.24520610326340053,0.291921768707483,0.24783704390847247,0.047619047619047616
ge,title_and_first_sentence_each_paragraph,0.5259515570934256,0.6495726495726496,0.4418604651162791,0.35270725515086415,0.40082090528519093,0.33434285995099794,0.0
it,title_and_first_sentence_each_paragraph,0.47721179624664883,0.6223776223776224,0.3869565217391304,0.31057706367004284,0.4090312219472076,0.27900201293058435,0.08333333333333333
po,title_and_first_sentence_each_paragraph,0.5753424657534246,0.660377358490566,0.5097087378640777,0.49460646730092833,0.5609465858524103,0.4835981687485447,0.02564102564102564
ru,title_and_first_sentence_each_paragraph,0.14285714285714285,0.3076923076923077,0.09302325581395349,0.08221500721500721,0.1649659863945578,0.06445578231292518,0.05263157894736842
