language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.7036082474226805,0.7438692098092643,0.6674816625916871,0.5481822286870551,0.6248835018429053,0.515480703707423,0.07766990291262135
fr,title_and_first_sentence_each_paragraph,0.5198237885462554,0.5841584158415841,0.46825396825396826,0.3865796288079076,0.45420531849103274,0.3699706246134818,0.11904761904761904
ge,title_and_first_sentence_each_paragraph,0.6006600660066007,0.6946564885496184,0.5290697674418605,0.4762893466697814,0.5850903997962822,0.4612218571639181,0.05714285714285714
it,title_and_first_sentence_each_paragraph,0.5576407506702412,0.7272727272727273,0.45217391304347826,0.45074467094017506,0.5956223670509385,0.3813956113956114,0.1
po,title_and_first_sentence_each_paragraph,0.6345609065155807,0.7619047619047619,0.5436893203883495,0.5410218275513307,0.7103792907176366,0.468840182374017,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.5205479452054794,0.6333333333333333,0.4418604651162791,0.35845272452415305,0.3899790685504971,0.35875850340136056,0.2631578947368421
