language,unit_of_analysis,f1_micro,precision_micro,recall_micro,f1_macro,precision_macro,recall_macro,accuracy
en,title_and_first_sentence_each_paragraph,0.6804123711340206,0.7193460490463215,0.6454767726161369,0.5039923625098182,0.5781463467658913,0.4779836606099228,0.05825242718446602
fr,title_and_first_sentence_each_paragraph,0.47058823529411764,0.5473684210526316,0.4126984126984127,0.26022822873124374,0.3120790261878276,0.2836549165120594,0.07142857142857142
ge,title_and_first_sentence_each_paragraph,0.5830508474576271,0.6991869918699187,0.5,0.38857759200042447,0.5149672187715667,0.3708185905941324,0.02857142857142857
it,title_and_first_sentence_each_paragraph,0.5329949238578681,0.6402439024390244,0.45652173913043476,0.36133105964256507,0.4247034900916888,0.3362182551468266,0.1
po,title_and_first_sentence_each_paragraph,0.5754189944134078,0.6776315789473685,0.5,0.43240386739473324,0.5787349555206699,0.3991272198978966,0.05128205128205128
ru,title_and_first_sentence_each_paragraph,0.19130434782608696,0.3793103448275862,0.12790697674418605,0.11975456849406428,0.2403061224489796,0.08869047619047618,0.07894736842105263
